Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
5,SUNDAY,18,0.0000,0.1292,0.1028,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
5,SUNDAY,19,0.0000,0.0468,0.1045,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
5,SUNDAY,20,0.0000,0.0138,0.1052,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
5,SUNDAY,21,0.0000,0.0047,0.1037,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
5,SUNDAY,22,0.0000,0.0005,0.1031,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
5,SUNDAY,23,0.0000,0.0000,0.1030,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
5,HOLIDAY,0,0.0000,0.0000,0.1030,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
5,HOLIDAY,1,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,HOLIDAY,2,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
5,HOLIDAY,3,0.0000,0.0000,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
5,HOLIDAY,4,0.0000,0.0000,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
5,HOLIDAY,5,0.0000,0.0000,0.0967,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
5,HOLIDAY,6,0.0000,0.0000,0.0596,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
5,HOLIDAY,7,0.0000,0.0016,0.0595,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
5,HOLIDAY,8,0.0000,0.0070,0.0614,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
5,HOLIDAY,9,0.0000,0.0149,0.0636,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
5,HOLIDAY,10,0.0000,0.0196,0.0650,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
5,HOLIDAY,11,0.0000,0.0257,0.0665,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
5,HOLIDAY,12,0.0000,0.0343,0.0682,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
5,HOLIDAY,13,0.0000,0.0413,0.0732,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
5,HOLIDAY,14,0.0000,0.1326,0.0805,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
5,HOLIDAY,15,0.0000,0.1600,0.0787,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
5,HOLIDAY,16,0.0000,0.2488,0.0933,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
5,HOLIDAY,17,0.0000,0.1644,0.1041,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
5,HOLIDAY,18,0.0000,0.1091,0.0985,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
5,HOLIDAY,19,0.0000,0.0126,0.1057,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
5,HOLIDAY,20,0.0000,0.0038,0.1039,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
5,HOLIDAY,21,0.0000,0.0000,0.1030,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
5,HOLIDAY,22,0.0000,0.0000,0.1030,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
5,HOLIDAY,23,0.0000,0.0000,0.1030,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
6,WEEKDAY,0,0.0000,0.0056,0.1022,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
6,WEEKDAY,1,0.0000,0.0016,0.1020,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
6,WEEKDAY,2,0.0000,0.0003,0.1031,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
6,WEEKDAY,3,0.0000,0.0002,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
6,WEEKDAY,4,0.0000,0.0001,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
6,WEEKDAY,5,0.0000,0.0013,0.0741,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
6,WEEKDAY,6,0.0000,0.0134,0.0632,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
6,WEEKDAY,7,0.0000,0.0197,0.0646,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
6,WEEKDAY,8,0.0000,0.0552,0.0667,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
6,WEEKDAY,9,0.0000,0.1235,0.0696,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
6,WEEKDAY,10,0.0000,0.2658,0.0730,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
6,WEEKDAY,11,0.0000,0.4578,0.0762,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
6,WEEKDAY,12,0.0000,0.6452,0.0798,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
6,WEEKDAY,13,0.0000,0.7721,0.0835,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
6,WEEKDAY,14,0.0000,0.8498,0.0872,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
6,WEEKDAY,15,0.0000,0.9094,0.0897,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
6,WEEKDAY,16,0.0000,0.9119,0.0904,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
6,WEEKDAY,17,0.0000,0.9205,0.0909,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
6,WEEKDAY,18,0.0000,0.7113,0.0904,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
6,WEEKDAY,19,0.0000,0.3965,0.0935,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
6,WEEKDAY,20,0.0000,0.1929,0.1000,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
6,WEEKDAY,21,0.0000,0.0837,0.1046,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
6,WEEKDAY,22,0.0000,0.0416,0.1050,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
6,WEEKDAY,23,0.0000,0.0180,0.1044,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
6,SATURDAY,0,0.0000,0.0003,0.0995,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
6,SATURDAY,1,0.0000,0.0000,0.1007,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
6,SATURDAY,2,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
6,SATURDAY,3,0.0000,0.0000,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
6,SATURDAY,4,0.0000,0.0000,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
6,SATURDAY,5,0.0000,0.0001,0.0776,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
6,SATURDAY,6,0.0000,0.0060,0.0614,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
6,SATURDAY,7,0.0000,0.0084,0.0618,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
6,SATURDAY,8,0.0000,0.0150,0.0637,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
6,SATURDAY,9,0.0000,0.0252,0.0663,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
6,SATURDAY,10,0.0000,0.0796,0.0688,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
6,SATURDAY,11,0.0000,0.1601,0.0712,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
6,SATURDAY,12,0.0000,0.2834,0.0740,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
6,SATURDAY,13,0.0000,0.3874,0.0775,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
6,SATURDAY,14,0.0000,0.4935,0.0827,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
6,SATURDAY,15,0.0000,0.5492,0.0840,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
6,SATURDAY,16,0.0000,0.5492,0.0875,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
6,SATURDAY,17,0.0000,0.5317,0.0893,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
6,SATURDAY,18,0.0000,0.3723,0.0961,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
6,SATURDAY,19,0.0000,0.1709,0.0998,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
6,SATURDAY,20,0.0000,0.0562,0.1057,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
6,SATURDAY,21,0.0000,0.0197,0.1055,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
6,SATURDAY,22,0.0000,0.0097,0.1042,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
6,SATURDAY,23,0.0000,0.0038,0.1035,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
6,SUNDAY,0,0.0000,0.0013,0.1007,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
6,SUNDAY,1,0.0000,0.0006,0.1032,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
6,SUNDAY,2,0.0000,0.0003,0.1031,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
6,SUNDAY,3,0.0000,0.0002,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
6,SUNDAY,4,0.0000,0.0001,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
6,SUNDAY,5,0.0000,0.0012,0.0735,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
6,SUNDAY,6,0.0000,0.0097,0.0616,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
6,SUNDAY,7,0.0000,0.0146,0.0650,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
6,SUNDAY,8,0.0000,0.0691,0.0652,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
6,SUNDAY,9,0.0000,0.1262,0.0681,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
6,SUNDAY,10,0.0000,0.1856,0.0707,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
6,SUNDAY,11,0.0000,0.2504,0.0738,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
6,SUNDAY,12,0.0000,0.3720,0.0760,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
6,SUNDAY,13,0.0000,0.5051,0.0793,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
6,SUNDAY,14,0.0000,0.5789,0.0853,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
6,SUNDAY,15,0.0000,0.6430,0.0869,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
6,SUNDAY,16,0.0000,0.6281,0.0908,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
6,SUNDAY,17,0.0000,0.6372,0.0917,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
6,SUNDAY,18,0.0000,0.4460,0.1013,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
6,SUNDAY,19,0.0000,0.2509,0.1016,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
6,SUNDAY,20,0.0000,0.1305,0.1027,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
6,SUNDAY,21,0.0000,0.0681,0.1024,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
6,SUNDAY,22,0.0000,0.0343,0.1030,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
6,SUNDAY,23,0.0000,0.0243,0.1021,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.0000,0.0164,0.1016,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
7,WEEKDAY,1,0.0000,0.0055,0.1029,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,WEEKDAY,2,0.0000,0.0021,0.1029,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,WEEKDAY,3,0.0000,0.0015,0.1033,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
7,WEEKDAY,4,0.0000,0.0012,0.1032,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
7,WEEKDAY,5,0.0000,0.0029,0.0931,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
7,WEEKDAY,6,0.0000,0.0149,0.0632,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
7,WEEKDAY,7,0.0000,0.0319,0.0645,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
7,WEEKDAY,8,0.0000,0.0768,0.0673,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
7,WEEKDAY,9,0.0000,0.1863,0.0709,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
7,WEEKDAY,10,0.0000,0.3966,0.0746,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
7,WEEKDAY,11,0.0000,0.6408,0.0790,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
7,WEEKDAY,12,0.0000,0.8646,0.0838,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
7,WEEKDAY,13,0.0000,1.0223,0.0888,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
7,WEEKDAY,14,0.0000,1.1222,0.0928,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
7,WEEKDAY,15,0.0000,1.1772,0.0958,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
7,WEEKDAY,16,0.0000,1.1491,0.0962,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
7,WEEKDAY,17,0.0000,1.1368,0.0961,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
7,WEEKDAY,18,0.0000,0.9109,0.0894,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
7,WEEKDAY,19,0.0000,0.5625,0.0883,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
7,WEEKDAY,20,0.0000,0.2842,0.0979,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
7,WEEKDAY,21,0.0000,0.1561,0.1011,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
7,WEEKDAY,22,0.0000,0.0800,0.1038,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
7,WEEKDAY,23,0.0000,0.0374,0.1048,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
7,SATURDAY,0,0.0000,0.0162,0.1052,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
7,SATURDAY,1,0.0000,0.0070,0.1039,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,SATURDAY,2,0.0000,0.0013,0.1032,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,SATURDAY,3,0.0000,0.0004,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
7,SATURDAY,4,0.0000,0.0012,0.1031,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
7,SATURDAY,5,0.0000,0.0035,0.0924,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
7,SATURDAY,6,0.0000,0.0201,0.0641,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
7,SATURDAY,7,0.0000,0.0316,0.0658,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
7,SATURDAY,8,0.0000,0.0685,0.0687,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
7,SATURDAY,9,0.0000,0.2820,0.0726,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
7,SATURDAY,10,0.0000,0.6936,0.0771,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
7,SATURDAY,11,0.0000,0.9128,0.0818,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
7,SATURDAY,12,0.0000,1.0852,0.0864,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
7,SATURDAY,13,0.0000,1.2248,0.0919,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
7,SATURDAY,14,0.0000,1.3253,0.0959,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
7,SATURDAY,15,0.0000,1.3836,0.0999,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
7,SATURDAY,16,0.0000,1.3535,0.1002,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
7,SATURDAY,17,0.0000,1.3194,0.1002,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
7,SATURDAY,18,0.0000,1.0841,0.0904,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
7,SATURDAY,19,0.0000,0.7471,0.0787,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
7,SATURDAY,20,0.0000,0.3792,0.0884,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
7,SATURDAY,21,0.0000,0.1368,0.1037,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
7,SATURDAY,22,0.0000,0.0493,0.1089,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
7,SATURDAY,23,0.0000,0.0301,0.1065,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
7,SUNDAY,0,0.0000,0.0152,0.1046,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
7,SUNDAY,1,0.0000,0.0055,0.1035,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,SUNDAY,2,0.0000,0.0012,0.1031,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,SUNDAY,3,0.0000,0.0001,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
7,SUNDAY,4,0.0000,0.0006,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
7,SUNDAY,5,0.0000,0.0013,0.0899,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
7,SUNDAY,6,0.0000,0.0108,0.0624,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
7,SUNDAY,7,0.0000,0.0184,0.0633,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
7,SUNDAY,8,0.0000,0.0349,0.0658,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
7,SUNDAY,9,0.0000,0.0971,0.0691,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
7,SUNDAY,10,0.0000,0.3011,0.0719,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
7,SUNDAY,11,0.0000,0.5372,0.0752,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
7,SUNDAY,12,0.0000,0.7611,0.0786,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
7,SUNDAY,13,0.0000,0.8938,0.0822,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
7,SUNDAY,14,0.0000,0.9895,0.0856,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
7,SUNDAY,15,0.0000,1.0320,0.0877,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
7,SUNDAY,16,0.0000,0.9957,0.0878,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
7,SUNDAY,17,0.0000,0.9767,0.0875,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
7,SUNDAY,18,0.0000,0.7506,0.0844,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
7,SUNDAY,19,0.0000,0.3966,0.0926,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
7,SUNDAY,20,0.0000,0.1964,0.0985,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
7,SUNDAY,21,0.0000,0.0536,0.1079,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
7,SUNDAY,22,0.0000,0.0333,0.1063,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
7,SUNDAY,23,0.0000,0.0184,0.1047,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
7,HOLIDAY,0,0.0000,0.0006,0.0968,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
7,HOLIDAY,1,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,HOLIDAY,2,0.0000,0.0000,0.1030,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
7,HOLIDAY,3,0.0000,0.0000,0.1030,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
7,HOLIDAY,4,0.0000,0.0000,0.1030,0.0157,0.0476,0.4962,0.2657,0.0216,0.0314,0.0187
7,HOLIDAY,5,0.0000,0.0002,0.0750,0.0233,0.0496,0.0000,0.4428,0.0261,0.0486,0.0285
7,HOLIDAY,6,0.0000,0.0145,0.0636,0.0291,0.0511,0.0000,0.4650,0.0290,0.0508,0.0316
7,HOLIDAY,7,0.0000,0.0208,0.0645,0.0262,0.0524,0.0000,0.3321,0.0305,0.0524,0.0315
7,HOLIDAY,8,0.0000,0.0335,0.0672,0.0241,0.0536,0.0000,0.2657,0.0304,0.0647,0.0296
7,HOLIDAY,9,0.0000,0.0661,0.0702,0.0257,0.0539,0.0000,0.2435,0.0290,0.0658,0.0278
7,HOLIDAY,10,0.0000,0.4086,0.0740,0.0287,0.0539,0.0000,0.2214,0.0285,0.0546,0.0272
7,HOLIDAY,11,0.0000,0.6240,0.0777,0.0312,0.0539,0.0000,0.2214,0.0279,0.0307,0.0272
7,HOLIDAY,12,0.0000,0.8107,0.0818,0.0296,0.0539,0.0000,0.2214,0.0284,0.0311,0.0271
7,HOLIDAY,13,0.0000,0.9365,0.0861,0.0277,0.0539,0.0000,0.2214,0.0301,0.0315,0.0278
7,HOLIDAY,14,0.0000,1.0318,0.0889,0.0273,0.0539,0.0000,0.2214,0.0305,0.0457,0.0286
7,HOLIDAY,15,0.0000,1.0467,0.0912,0.0296,0.0539,0.0000,0.3321,0.0301,0.0479,0.0274
7,HOLIDAY,16,0.0000,1.0406,0.0915,0.0320,0.0536,0.0000,0.3321,0.0290,0.0618,0.0255
7,HOLIDAY,17,0.0000,1.0372,0.0895,0.0309,0.0529,0.0000,0.3985,0.0277,0.0621,0.0375
7,HOLIDAY,18,0.0000,0.8489,0.0838,0.0293,0.0524,0.0000,0.3985,0.0268,0.0621,0.0399
7,HOLIDAY,19,0.0000,0.4656,0.0845,0.0257,0.0514,0.4962,0.3764,0.0252,0.0449,0.0411
7,HOLIDAY,20,0.0000,0.1697,0.1004,0.0214,0.0497,0.4962,0.3543,0.0244,0.0389,0.0369
7,HOLIDAY,21,0.0000,0.0518,0.1089,0.0157,0.0477,0.4962,0.3321,0.0229,0.0232,0.0196
7,HOLIDAY,22,0.0000,0.0333,0.1064,0.0000,0.0463,0.4962,0.2214,0.0194,0.0210,0.0094
7,HOLIDAY,23,0.0000,0.0170,0.1047,0.0000,0.0447,0.4962,0.1107,0.0175,0.0172,0.0063
8,WEEKDAY,0,0.0000,0.0139,0.1042,0.0000,0.0427,0.4962,0.1107,0.0165,0.0142,0.0017
8,WEEKDAY,1,0.0000,0.0046,0.1026,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
8,WEEKDAY,2,0.0000,0.0016,0.1029,0.0000,0.0419,0.4962,0.1107,0.0157,0.0119,0.0000
8,WEEKDAY,3,0.0000,0.0009,0.1032,0.0029,0.0444,0.4962,0.1993,0.0168,0.0246,0.0031
