Month,Weekend,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Air_Compressors
9,SUNDAY,18,0.0000,1.6641,0.5649,0.1664,0.8284,1.0963,0.7013,0.8725,0.0816,0.1370,0.0514
9,SUNDAY,19,0.0000,1.0908,0.4692,0.1208,0.7014,1.0740,0.7013,0.6907,0.0574,0.1084,0.0495
9,SUNDAY,20,0.0000,0.8289,0.3482,0.0782,0.4696,1.0425,0.7013,0.4805,0.0346,0.0764,0.0424
9,SUNDAY,21,0.0000,0.6590,0.3301,0.0469,0.2626,1.0174,0.7013,0.2717,0.0176,0.0470,0.0288
9,SUNDAY,22,0.0000,0.4491,0.3190,0.0294,0.1544,0.9873,0.6289,0.1349,0.0094,0.0280,0.0146
9,SUNDAY,23,0.0000,0.3354,0.2437,0.0232,0.0985,0.9682,0.3280,0.1229,0.0071,0.0232,0.0071
9,HOLIDAY,0,0.0000,0.3027,0.2378,0.0225,0.0995,0.9608,0.3280,0.1027,0.0078,0.0264,0.0081
9,HOLIDAY,1,0.0000,0.2624,0.2291,0.0225,0.0971,0.9541,0.3280,0.1307,0.0081,0.0271,0.0059
9,HOLIDAY,2,0.0000,0.2329,0.2332,0.0236,0.0992,0.9510,0.3280,0.1553,0.0086,0.0284,0.0059
9,HOLIDAY,3,0.0000,0.2228,0.2515,0.0328,0.1564,0.9529,0.3280,0.1914,0.0094,0.0359,0.0096
9,HOLIDAY,4,0.0000,0.2783,0.2610,0.0558,0.2935,0.9731,0.3280,0.2774,0.0124,0.0619,0.0212
9,HOLIDAY,5,0.0000,0.2847,0.2593,0.0841,0.4045,0.9986,0.3280,0.4132,0.0204,0.0964,0.0364
9,HOLIDAY,6,0.0000,0.4853,0.3473,0.1204,0.4975,1.0314,0.0000,0.5702,0.0324,0.1216,0.0476
9,HOLIDAY,7,0.0000,0.8984,0.3590,0.1544,0.5444,1.0554,0.0000,0.6959,0.0436,0.1388,0.0535
9,HOLIDAY,8,0.0000,1.2995,0.3863,0.1796,0.7126,1.0948,0.0000,0.8461,0.0628,0.1641,0.0707
9,HOLIDAY,9,0.0000,1.8162,0.5491,0.1952,0.8749,1.1270,0.0000,1.0129,0.1015,0.1990,0.1002
9,HOLIDAY,10,0.0000,2.4660,0.6634,0.2011,0.9409,1.1437,0.0000,1.1093,0.1255,0.2200,0.1192
9,HOLIDAY,11,0.0000,2.6219,0.6753,0.2000,0.8578,1.1608,0.0000,1.1354,0.1307,0.2258,0.1234
9,HOLIDAY,12,0.0000,2.7136,0.6745,0.1925,0.7778,1.1631,0.0000,1.1380,0.1311,0.2264,0.1237
9,HOLIDAY,13,0.0000,2.7730,0.6821,0.1877,0.7347,1.1723,0.0000,1.1380,0.1310,0.2263,0.1237
9,HOLIDAY,14,0.0000,2.8414,0.6806,0.1868,0.7289,1.1700,0.0000,1.1340,0.1309,0.2254,0.1237
9,HOLIDAY,15,0.0000,2.8651,0.6820,0.1922,0.7823,1.1533,0.0000,1.1096,0.1298,0.2220,0.1237
9,HOLIDAY,16,0.0000,2.5133,0.6509,0.1962,0.8563,1.1436,0.0000,1.0769,0.1273,0.2175,0.1237
9,HOLIDAY,17,0.0000,2.4617,0.6499,0.1953,0.9409,1.1187,0.3885,1.0295,0.1185,0.2097,0.1237
9,HOLIDAY,18,0.0000,2.3117,0.6434,0.1881,0.8917,1.1022,0.7013,0.9177,0.0986,0.1925,0.1237
9,HOLIDAY,19,0.0000,1.6780,0.5696,0.1606,0.7983,1.0828,0.7013,0.7968,0.0766,0.1689,0.1214
9,HOLIDAY,20,0.0000,1.4496,0.4005,0.1108,0.5952,1.0524,0.7013,0.6171,0.0542,0.1353,0.1112
9,HOLIDAY,21,0.0000,1.1387,0.3731,0.0605,0.3623,1.0273,0.7013,0.4053,0.0343,0.0954,0.0885
9,HOLIDAY,22,0.0000,0.9149,0.3659,0.0311,0.2237,0.9962,0.6289,0.2201,0.0206,0.0589,0.0565
9,HOLIDAY,23,0.0000,0.5105,0.2658,0.0232,0.1207,0.9751,0.3280,0.1229,0.0116,0.0347,0.0241
10,WEEKDAY,0,0.0000,0.0737,0.2096,0.0243,0.1064,0.9513,0.3280,0.1113,0.0091,0.0294,0.0133
10,WEEKDAY,1,0.0000,0.0462,0.2034,0.0241,0.0979,0.9433,0.3280,0.1265,0.0081,0.0272,0.0066
10,WEEKDAY,2,0.0000,0.0407,0.2033,0.0251,0.0988,0.9399,0.3280,0.1509,0.0085,0.0282,0.0059
10,WEEKDAY,3,0.0000,0.0386,0.2259,0.0333,0.1464,0.9411,0.3280,0.1850,0.0093,0.0346,0.0090
10,WEEKDAY,4,0.0000,0.0469,0.2349,0.0552,0.2702,0.9583,0.3280,0.2623,0.0119,0.0574,0.0191
10,WEEKDAY,5,0.0000,0.0516,0.2412,0.0844,0.3908,0.9827,0.3280,0.3907,0.0190,0.0908,0.0338
10,WEEKDAY,6,0.0000,0.0593,0.3132,0.1220,0.5013,1.0124,0.0570,0.5471,0.0305,0.1184,0.0457
10,WEEKDAY,7,0.0000,0.1212,0.3363,0.1592,0.5781,1.0390,0.0000,0.6831,0.0423,0.1381,0.0524
10,WEEKDAY,8,0.0000,0.3436,0.3612,0.1880,0.7430,1.0771,0.0000,0.8375,0.0609,0.1629,0.0677
10,WEEKDAY,9,0.0000,0.6445,0.4210,0.2065,0.9186,1.1125,0.0000,1.0080,0.0970,0.1966,0.0951
10,WEEKDAY,10,0.0000,1.0064,0.4836,0.2147,1.0088,1.1343,0.0000,1.1179,0.1238,0.2201,0.1159
10,WEEKDAY,11,0.0000,1.2233,0.5190,0.2149,0.9532,1.1514,0.0000,1.1562,0.1323,0.2286,0.1227
10,WEEKDAY,12,0.0000,1.3386,0.5357,0.2080,0.8685,1.1559,0.0000,1.1629,0.1335,0.2302,0.1237
10,WEEKDAY,13,0.0000,1.4132,0.5479,0.2023,0.8159,1.1638,0.0000,1.1633,0.1336,0.2302,0.1237
10,WEEKDAY,14,0.0000,1.4464,0.5532,0.2007,0.8035,1.1636,0.0000,1.1601,0.1334,0.2294,0.1237
10,WEEKDAY,15,0.0000,1.4371,0.5551,0.2053,0.8497,1.1502,0.0000,1.1392,0.1325,0.2264,0.1237
10,WEEKDAY,16,0.0000,1.3164,0.5220,0.2099,0.9214,1.1387,0.0000,1.1079,0.1303,0.2222,0.1237
10,WEEKDAY,17,0.0000,1.2175,0.4983,0.2098,1.0022,1.1160,0.5560,1.0647,0.1226,0.2151,0.1237
10,WEEKDAY,18,0.0000,1.0453,0.4663,0.2032,0.9679,1.0959,0.6964,0.9713,0.1044,0.1997,0.1237
10,WEEKDAY,19,0.0000,0.7832,0.4135,0.1774,0.8654,1.0759,0.7013,0.8475,0.0822,0.1766,0.1220
10,WEEKDAY,20,0.0000,0.6351,0.3625,0.1280,0.6579,1.0468,0.7013,0.6696,0.0593,0.1437,0.1141
10,WEEKDAY,21,0.0000,0.4496,0.3369,0.0741,0.4147,1.0213,0.7013,0.4565,0.0387,0.1046,0.0955
10,WEEKDAY,22,0.0000,0.2431,0.3236,0.0388,0.2539,0.9901,0.6415,0.2634,0.0240,0.0681,0.0667
10,WEEKDAY,23,0.0000,0.1301,0.2417,0.0264,0.1470,0.9671,0.3804,0.1601,0.0144,0.0423,0.0350
10,SATURDAY,0,0.0000,0.1043,0.2190,0.0241,0.1181,0.9522,0.3280,0.1319,0.0114,0.0356,0.0223
10,SATURDAY,1,0.0000,0.0489,0.2037,0.0241,0.0992,0.9443,0.3280,0.1346,0.0086,0.0283,0.0078
10,SATURDAY,2,0.0000,0.0432,0.2036,0.0253,0.0992,0.9404,0.3280,0.1547,0.0086,0.0284,0.0059
10,SATURDAY,3,0.0000,0.0419,0.2317,0.0350,0.1563,0.9415,0.3280,0.1907,0.0094,0.0357,0.0095
10,SATURDAY,4,0.0000,0.0517,0.2366,0.0594,0.2945,0.9617,0.3280,0.2772,0.0123,0.0621,0.0205
10,SATURDAY,5,0.0000,0.0595,0.2441,0.0897,0.4165,0.9871,0.3280,0.4218,0.0205,0.0982,0.0363
10,SATURDAY,6,0.0000,0.0701,0.3307,0.1288,0.5384,1.0191,0.0000,0.5933,0.0328,0.1264,0.0476
10,SATURDAY,7,0.0000,0.1319,0.3425,0.1656,0.6261,1.0480,0.0000,0.7404,0.0449,0.1472,0.0535
10,SATURDAY,8,0.0000,0.3846,0.3718,0.1927,0.8262,1.0935,0.0000,0.9257,0.0657,0.1751,0.0707
10,SATURDAY,9,0.0000,0.7221,0.4390,0.2095,1.0099,1.1310,0.0000,1.1195,0.1058,0.2117,0.1002
10,SATURDAY,10,0.0000,1.1634,0.5122,0.2159,1.0883,1.1518,0.0000,1.2201,0.1303,0.2329,0.1192
10,SATURDAY,11,0.0000,1.3675,0.5467,0.2147,1.0068,1.1689,0.0000,1.2462,0.1355,0.2388,0.1234
10,SATURDAY,12,0.0000,1.4717,0.5596,0.2066,0.9178,1.1708,0.0000,1.2488,0.1359,0.2394,0.1237
10,SATURDAY,13,0.0000,1.5478,0.5718,0.2014,0.8695,1.1797,0.0000,1.2488,0.1359,0.2393,0.1237
10,SATURDAY,14,0.0000,1.6420,0.5814,0.2005,0.8627,1.1773,0.0000,1.2448,0.1357,0.2384,0.1237
10,SATURDAY,15,0.0000,1.6581,0.5888,0.2063,0.9208,1.1612,0.0000,1.2204,0.1346,0.2349,0.1237
10,SATURDAY,16,0.0000,1.5135,0.5484,0.2106,0.9963,1.1498,0.0000,1.1877,0.1321,0.2303,0.1237
10,SATURDAY,17,0.0000,1.3933,0.5241,0.2096,1.0774,1.1233,0.6730,1.1404,0.1232,0.2218,0.1237
10,SATURDAY,18,0.0000,1.1762,0.4862,0.2019,1.0133,1.1027,0.7013,1.0239,0.1028,0.2033,0.1237
10,SATURDAY,19,0.0000,0.8367,0.4169,0.1722,0.8920,1.0811,0.7013,0.8743,0.0798,0.1782,0.1225
10,SATURDAY,20,0.0000,0.6917,0.3651,0.1187,0.6518,1.0486,0.7013,0.6686,0.0572,0.1433,0.1178
10,SATURDAY,21,0.0000,0.4511,0.3383,0.0647,0.3979,1.0234,0.7013,0.4521,0.0381,0.1054,0.1059
10,SATURDAY,22,0.0000,0.2640,0.3315,0.0333,0.2526,0.9901,0.6289,0.2755,0.0262,0.0746,0.0833
10,SATURDAY,23,0.0000,0.0698,0.2091,0.0249,0.1686,0.9684,0.3280,0.0876,0.0186,0.0540,0.0543
10,SUNDAY,0,0.0000,0.0624,0.2063,0.0243,0.0975,0.9459,0.3280,0.0954,0.0072,0.0245,0.0062
10,SUNDAY,1,0.0000,0.0558,0.2051,0.0241,0.0971,0.9401,0.3280,0.1226,0.0079,0.0266,0.0059
10,SUNDAY,2,0.0000,0.0485,0.2044,0.0250,0.0987,0.9387,0.3280,0.1491,0.0085,0.0281,0.0059
10,SUNDAY,3,0.0000,0.0466,0.2250,0.0326,0.1411,0.9407,0.3280,0.1811,0.0092,0.0336,0.0087
10,SUNDAY,4,0.0000,0.0535,0.2359,0.0519,0.2513,0.9565,0.3280,0.2487,0.0115,0.0526,0.0183
10,SUNDAY,5,0.0000,0.0598,0.2427,0.0706,0.3607,0.9791,0.3280,0.3688,0.0174,0.0833,0.0326
10,SUNDAY,6,0.0000,0.0701,0.3094,0.0900,0.4808,1.0072,0.0820,0.5136,0.0271,0.1135,0.0448
10,SUNDAY,7,0.0000,0.1525,0.3421,0.1216,0.5734,1.0374,0.0000,0.6683,0.0390,0.1366,0.0502
10,SUNDAY,8,0.0000,0.3397,0.3583,0.1644,0.7113,1.0759,0.0000,0.8383,0.0560,0.1533,0.0513
10,SUNDAY,9,0.0000,0.6128,0.4043,0.1978,0.8615,1.1070,0.0000,0.9906,0.0846,0.1665,0.0514
10,SUNDAY,10,0.0000,1.0628,0.4791,0.2132,0.9438,1.1258,0.0000,1.0729,0.1068,0.1738,0.0514
10,SUNDAY,11,0.0000,1.2805,0.5198,0.2153,0.8926,1.1410,0.0000,1.0992,0.1146,0.1763,0.0514
10,SUNDAY,12,0.0000,1.4095,0.5386,0.2088,0.8028,1.1460,0.0000,1.1039,0.1158,0.1767,0.0514
10,SUNDAY,13,0.0000,1.4679,0.5522,0.2031,0.7459,1.1533,0.0000,1.1042,0.1159,0.1767,0.0514
10,SUNDAY,14,0.0000,1.5273,0.5578,0.2026,0.7296,1.1538,0.0000,1.1013,0.1157,0.1760,0.0514
10,SUNDAY,15,0.0000,1.5106,0.5617,0.2068,0.7636,1.1412,0.0000,1.0819,0.1149,0.1732,0.0514
10,SUNDAY,16,0.0000,1.3623,0.5294,0.2096,0.8211,1.1286,0.0000,1.0513,0.1127,0.1687,0.0514
10,SUNDAY,17,0.0000,1.2245,0.4983,0.2059,0.8881,1.1059,0.5048,1.0076,0.1052,0.1601,0.0514
10,SUNDAY,18,0.0000,1.0240,0.4623,0.1850,0.8477,1.0841,0.6942,0.9033,0.0870,0.1422,0.0514
10,SUNDAY,19,0.0000,0.7148,0.3999,0.1416,0.7331,1.0629,0.7013,0.7362,0.0634,0.1156,0.0500
10,SUNDAY,20,0.0000,0.5154,0.3362,0.0949,0.5276,1.0344,0.7013,0.5331,0.0403,0.0844,0.0442
10,SUNDAY,21,0.0000,0.3612,0.3137,0.0584,0.3144,1.0092,0.7013,0.3239,0.0219,0.0544,0.0322
10,SUNDAY,22,0.0000,0.1954,0.3020,0.0360,0.1815,0.9803,0.6470,0.1691,0.0115,0.0328,0.0182
10,SUNDAY,23,0.0000,0.1318,0.2429,0.0265,0.1125,0.9591,0.4032,0.1259,0.0077,0.0244,0.0090
10,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,WEEKDAY,0,0.0000,0.0282,0.2130,0.0290,0.1333,0.9478,0.3280,0.1382,0.0134,0.0398,0.0320
11,WEEKDAY,1,0.0018,0.0139,0.2013,0.0281,0.1044,0.9336,0.3280,0.1104,0.0087,0.0288,0.0118
11,WEEKDAY,2,0.0042,0.0090,0.1986,0.0281,0.0977,0.9277,0.3280,0.1317,0.0082,0.0274,0.0064
11,WEEKDAY,3,0.0000,0.0074,0.2005,0.0294,0.0992,0.9253,0.3280,0.1551,0.0086,0.0284,0.0059
11,WEEKDAY,4,0.0000,0.0071,0.2288,0.0404,0.1564,0.9277,0.3280,0.1912,0.0094,0.0358,0.0096
11,WEEKDAY,5,0.0000,0.0125,0.2337,0.0682,0.2941,0.9479,0.3280,0.2772,0.0124,0.0620,0.0210
11,WEEKDAY,6,0.0019,0.0184,0.2400,0.1033,0.4112,0.9730,0.3280,0.4145,0.0204,0.0969,0.0364
11,WEEKDAY,7,0.0000,0.0274,0.3261,0.1493,0.5206,1.0009,0.0000,0.5755,0.0326,0.1230,0.0476
11,WEEKDAY,8,0.0000,0.0504,0.3313,0.1926,0.5914,1.0230,0.0000,0.7068,0.0443,0.1415,0.0535
11,WEEKDAY,9,0.0000,0.1577,0.3553,0.2245,0.7774,1.0607,0.0000,0.8669,0.0644,0.1677,0.0707
11,WEEKDAY,10,0.0000,0.3254,0.3965,0.2441,0.9517,1.0948,0.0000,1.0410,0.1039,0.2032,0.1002
11,WEEKDAY,11,0.0000,0.5756,0.4494,0.2516,1.0248,1.1147,0.0000,1.1385,0.1281,0.2242,0.1192
11,WEEKDAY,12,0.0000,0.7117,0.4760,0.2503,0.9426,1.1302,0.0000,1.1646,0.1334,0.2301,0.1234
11,WEEKDAY,13,0.0000,0.7449,0.4819,0.2408,0.8575,1.1325,0.0000,1.1672,0.1337,0.2307,0.1237
11,WEEKDAY,14,0.0000,0.7672,0.4880,0.2348,0.8114,1.1408,0.0000,1.1672,0.1337,0.2306,0.1237
11,WEEKDAY,15,0.0000,0.7559,0.4864,0.2337,0.8058,1.1390,0.0000,1.1632,0.1335,0.2297,0.1237
11,WEEKDAY,16,0.0000,0.6881,0.4733,0.2405,0.8626,1.1245,0.0000,1.1388,0.1325,0.2263,0.1237
11,WEEKDAY,17,0.0000,0.5991,0.4358,0.2455,0.9376,1.1128,0.2846,1.1061,0.1300,0.2218,0.1237
11,WEEKDAY,18,0.0000,0.5232,0.4228,0.2443,1.0199,1.0902,0.6730,1.0607,0.1211,0.2142,0.1237
11,WEEKDAY,19,0.0000,0.4310,0.4056,0.2352,0.9614,1.0707,0.7013,0.9572,0.1010,0.1971,0.1237
11,WEEKDAY,20,0.0000,0.3020,0.3646,0.2005,0.8497,1.0511,0.7013,0.8287,0.0783,0.1728,0.1217
11,WEEKDAY,21,0.0000,0.2174,0.3378,0.1379,0.6218,1.0221,0.7013,0.6395,0.0555,0.1382,0.1129
11,WEEKDAY,22,0.0000,0.1029,0.3205,0.0750,0.3748,0.9993,0.7013,0.4217,0.0354,0.0983,0.0931
11,WEEKDAY,23,0.0000,0.0485,0.3099,0.0386,0.2316,0.9676,0.6289,0.2352,0.0220,0.0631,0.0635
11,SATURDAY,0,0.0000,0.0391,0.2209,0.0290,0.1686,0.9523,0.3280,0.1808,0.0186,0.0540,0.0543
11,SATURDAY,1,0.0000,0.0215,0.2109,0.0281,0.1181,0.9366,0.3280,0.1319,0.0114,0.0356,0.0223
11,SATURDAY,2,0.0000,0.0115,0.1997,0.0281,0.0992,0.9295,0.3280,0.1346,0.0086,0.0283,0.0078
11,SATURDAY,3,0.0071,0.0097,0.1993,0.0294,0.0992,0.9261,0.3280,0.1547,0.0086,0.0284,0.0059
11,SATURDAY,4,0.0136,0.0100,0.2290,0.0404,0.1563,0.9277,0.3280,0.1907,0.0094,0.0357,0.0095
11,SATURDAY,5,0.0000,0.0155,0.2347,0.0682,0.2945,0.9477,0.3280,0.2772,0.0123,0.0621,0.0205
11,SATURDAY,6,0.0000,0.0209,0.2447,0.1033,0.4165,0.9731,0.3280,0.4218,0.0205,0.0982,0.0363
11,SATURDAY,7,0.0000,0.0330,0.3273,0.1493,0.5384,1.0023,0.0000,0.5933,0.0328,0.1264,0.0476
11,SATURDAY,8,0.0000,0.0583,0.3365,0.1926,0.6261,1.0275,0.0000,0.7404,0.0449,0.1472,0.0535
11,SATURDAY,9,0.0000,0.1655,0.3625,0.2245,0.8262,1.0697,0.0000,0.9257,0.0657,0.1751,0.0707
11,SATURDAY,10,0.0000,0.3407,0.4075,0.2441,1.0099,1.1068,0.0000,1.1195,0.1058,0.2117,0.1002
11,SATURDAY,11,0.0000,0.6139,0.4690,0.2516,1.0883,1.1282,0.0000,1.2201,0.1303,0.2329,0.1192
11,SATURDAY,12,0.0000,0.7404,0.4989,0.2503,1.0068,1.1441,0.0000,1.2462,0.1355,0.2388,0.1234
11,SATURDAY,13,0.0000,0.7834,0.5030,0.2408,0.9178,1.1463,0.0000,1.2488,0.1359,0.2394,0.1237
11,SATURDAY,14,0.0000,0.8052,0.5071,0.2348,0.8695,1.1545,0.0000,1.2488,0.1359,0.2393,0.1237
11,SATURDAY,15,0.0000,0.7741,0.5036,0.2337,0.8627,1.1524,0.0000,1.2448,0.1357,0.2384,0.1237
11,SATURDAY,16,0.0000,0.7123,0.4926,0.2405,0.9208,1.1375,0.0000,1.2204,0.1346,0.2349,0.1237
11,SATURDAY,17,0.0000,0.6204,0.4561,0.2455,0.9963,1.1250,0.2846,1.1877,0.1321,0.2303,0.1237
11,SATURDAY,18,0.0000,0.5384,0.4427,0.2443,1.0774,1.1011,0.6730,1.1404,0.1232,0.2218,0.1237
11,SATURDAY,19,0.0000,0.4579,0.4233,0.2352,1.0133,1.0802,0.7013,1.0239,0.1028,0.2033,0.1237
11,SATURDAY,20,0.0000,0.3005,0.3730,0.2005,0.8920,1.0592,0.7013,0.8743,0.0798,0.1782,0.1225
11,SATURDAY,21,0.0000,0.2228,0.3449,0.1379,0.6518,1.0288,0.7013,0.6686,0.0572,0.1433,0.1178
11,SATURDAY,22,0.0000,0.0731,0.3248,0.0750,0.3979,1.0052,0.7013,0.4521,0.0381,0.1054,0.1059
11,SATURDAY,23,0.0000,0.0503,0.3192,0.0386,0.2526,0.9728,0.6289,0.2755,0.0262,0.0746,0.0833
11,SUNDAY,0,0.0000,0.0210,0.2031,0.0290,0.0985,0.9384,0.3280,0.0876,0.0071,0.0232,0.0071
11,SUNDAY,1,0.0000,0.0152,0.2004,0.0281,0.0971,0.9274,0.3280,0.0980,0.0072,0.0250,0.0059
11,SUNDAY,2,0.0000,0.0128,0.2001,0.0281,0.0971,0.9245,0.3280,0.1307,0.0081,0.0271,0.0059
11,SUNDAY,3,0.0113,0.0115,0.2009,0.0294,0.0992,0.9242,0.3280,0.1553,0.0086,0.0284,0.0059
11,SUNDAY,4,0.0085,0.0104,0.2295,0.0404,0.1551,0.9276,0.3280,0.1898,0.0094,0.0354,0.0096
11,SUNDAY,5,0.0000,0.0164,0.2355,0.0660,0.2834,0.9477,0.3280,0.2684,0.0122,0.0584,0.0212
11,SUNDAY,6,0.0000,0.0228,0.2418,0.0860,0.3865,0.9708,0.3280,0.4022,0.0192,0.0915,0.0364
11,SUNDAY,7,0.0000,0.0345,0.3301,0.1096,0.5122,0.9977,0.0000,0.5507,0.0298,0.1209,0.0476
11,SUNDAY,8,0.0000,0.0603,0.3367,0.1513,0.5938,1.0246,0.0000,0.7076,0.0421,0.1418,0.0511
11,SUNDAY,9,0.0000,0.1217,0.3505,0.2044,0.7504,1.0624,0.0000,0.8819,0.0606,0.1571,0.0514
11,SUNDAY,10,0.0000,0.2744,0.3819,0.2391,0.8986,1.0898,0.0000,1.0269,0.0926,0.1696,0.0514
11,SUNDAY,11,0.0000,0.4697,0.4457,0.2516,0.9589,1.1061,0.0000,1.0882,0.1116,0.1752,0.0514
11,SUNDAY,12,0.0000,0.5915,0.4672,0.2507,0.8705,1.1200,0.0000,1.1028,0.1156,0.1766,0.0514
11,SUNDAY,13,0.0000,0.6002,0.4700,0.2409,0.7802,1.1220,0.0000,1.1042,0.1159,0.1767,0.0514
11,SUNDAY,14,0.0000,0.5980,0.4714,0.2353,0.7344,1.1303,0.0000,1.1042,0.1159,0.1767,0.0514
11,SUNDAY,15,0.0000,0.5906,0.4707,0.2364,0.7280,1.1283,0.0000,1.1003,0.1157,0.1758,0.0514
11,SUNDAY,16,0.0000,0.5514,0.4610,0.2426,0.7754,1.1135,0.0000,1.0758,0.1146,0.1723,0.0514
11,SUNDAY,17,0.0000,0.4889,0.4248,0.2449,0.8363,1.1011,0.2846,1.0431,0.1121,0.1675,0.0514
11,SUNDAY,18,0.0000,0.3903,0.4119,0.2384,0.9054,1.0772,0.6730,0.9958,0.1029,0.1576,0.0514
11,SUNDAY,19,0.0000,0.3323,0.3931,0.2077,0.8284,1.0565,0.7013,0.8725,0.0816,0.1370,0.0514
11,SUNDAY,20,0.0000,0.2116,0.3433,0.1499,0.7014,1.0357,0.7013,0.6907,0.0574,0.1084,0.0495
11,SUNDAY,21,0.0000,0.1082,0.3109,0.0965,0.4696,1.0069,0.7013,0.4805,0.0346,0.0764,0.0424
11,SUNDAY,22,0.0000,0.0353,0.2994,0.0577,0.2626,0.9851,0.7013,0.2717,0.0176,0.0470,0.0288
11,SUNDAY,23,0.0000,0.0233,0.2908,0.0364,0.1544,0.9553,0.6289,0.1349,0.0094,0.0280,0.0146
11,HOLIDAY,0,0.0000,0.0209,0.1189,0.0285,0.1091,0.9351,0.3280,0.1034,0.0093,0.0287,0.0156
11,HOLIDAY,1,0.0000,0.0143,0.1119,0.0281,0.0983,0.9277,0.3280,0.1004,0.0075,0.0257,0.0070
11,HOLIDAY,2,0.0000,0.0106,0.1110,0.0281,0.0971,0.9255,0.3280,0.1306,0.0081,0.0271,0.0059
11,HOLIDAY,3,0.0000,0.0095,0.1137,0.0288,0.0982,0.9246,0.3280,0.1537,0.0086,0.0282,0.0059
11,HOLIDAY,4,0.0000,0.0089,0.1454,0.0343,0.1492,0.9269,0.3280,0.1803,0.0093,0.0329,0.0084
11,HOLIDAY,5,0.0000,0.0112,0.1465,0.0482,0.2626,0.9434,0.3280,0.2351,0.0114,0.0476,0.0179
11,HOLIDAY,6,0.0000,0.0097,0.1490,0.0657,0.3321,0.9573,0.3280,0.3214,0.0163,0.0672,0.0314
11,HOLIDAY,7,0.0000,0.0149,0.1930,0.0887,0.3996,0.9718,0.0000,0.4210,0.0230,0.0825,0.0422
11,HOLIDAY,8,0.0000,0.0198,0.1913,0.1104,0.4193,0.9846,0.0000,0.5056,0.0290,0.0935,0.0468
11,HOLIDAY,9,0.0000,0.0573,0.2028,0.1263,0.4776,1.0103,0.0000,0.6104,0.0389,0.1079,0.0556
11,HOLIDAY,10,0.0000,0.1620,0.2224,0.1361,0.5570,1.0307,0.0000,0.7171,0.0585,0.1265,0.0703
