Month,Daytype,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Air_Compressors
12,HOLIDAY,0,0.0000,0.2515,0.1056,0.7640,0.8500,0.3530,0.6546,0.1750,0.2472,0.0409
12,HOLIDAY,1,0.0000,0.2515,0.1056,0.7575,0.8469,0.3530,0.6511,0.1737,0.2439,0.0409
12,HOLIDAY,2,0.0000,0.2515,0.1056,0.5924,0.8357,0.3530,0.5891,0.1543,0.2093,0.0409
12,HOLIDAY,3,0.0000,0.0674,0.1056,0.3044,0.8171,0.3530,0.3239,0.0777,0.1047,0.0409
12,HOLIDAY,4,0.0000,0.0674,0.1056,0.1024,0.7986,0.3530,0.0833,0.0113,0.0249,0.0409
12,HOLIDAY,5,0.0000,0.0674,0.1056,0.0713,0.7927,0.3530,0.0440,0.0007,0.0125,0.0409
12,HOLIDAY,6,0.0000,0.0674,0.1056,0.0713,0.7897,0.3530,0.0440,0.0007,0.0125,0.0409
12,HOLIDAY,7,0.0000,0.0674,0.1056,0.0713,0.7876,0.0000,0.0440,0.0007,0.0125,0.0409
12,HOLIDAY,8,0.0000,0.0674,0.1056,0.0719,0.7848,0.0000,0.0440,0.0007,0.0125,0.0409
12,HOLIDAY,9,0.0000,0.0674,0.1056,0.0823,0.7890,0.0000,0.0440,0.0007,0.0125,0.0409
12,HOLIDAY,10,0.0000,0.2515,0.1056,0.1371,0.7918,0.0000,0.0533,0.0024,0.0160,0.0409
12,HOLIDAY,11,0.0000,0.2515,0.1056,0.2487,0.8015,0.0000,0.1152,0.0147,0.0399,0.0409
12,HOLIDAY,12,0.0000,0.2515,0.1056,0.3837,0.8205,0.0000,0.2189,0.0410,0.0829,0.0409
12,HOLIDAY,13,0.0000,0.2515,0.1056,0.4819,0.8413,0.0000,0.3401,0.0860,0.1383,0.0409
12,HOLIDAY,14,0.0000,0.2515,0.1056,0.5514,0.8609,0.0000,0.4725,0.1279,0.1828,0.0409
12,HOLIDAY,15,0.0000,0.2515,0.1056,0.6000,0.8699,0.0000,0.5827,0.1587,0.2162,0.0409
12,HOLIDAY,16,0.0000,0.2515,0.1056,0.6270,0.8702,0.0000,0.6281,0.1714,0.2390,0.0409
12,HOLIDAY,17,0.0000,0.1841,0.1056,0.6406,0.8715,0.3530,0.6461,0.1747,0.2464,0.0409
12,HOLIDAY,18,0.0000,0.2515,0.1056,0.6474,0.8674,0.3530,0.6536,0.1750,0.2472,0.0409
12,HOLIDAY,19,0.0000,0.1841,0.1056,0.6477,0.8656,0.3530,0.6546,0.1750,0.2472,0.0409
12,HOLIDAY,20,0.0000,0.2515,0.1056,0.6383,0.8649,0.3530,0.6546,0.1750,0.2472,0.0409
12,HOLIDAY,21,0.0000,0.1841,0.1056,0.6486,0.8590,0.3530,0.6546,0.1750,0.2472,0.0409
12,HOLIDAY,22,0.0000,0.1841,0.1056,0.6907,0.8582,0.3530,0.6546,0.1750,0.2472,0.0409
12,HOLIDAY,23,0.0000,0.2515,0.1056,0.7328,0.8511,0.3530,0.6546,0.1750,0.2472,0.0409
