Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
8,WEEKDAY,4,0.0103,0.7333,0.3455,0.0234,0.8450,2.3675,0.0839,0.6430,0.0486,0.0986
8,WEEKDAY,5,0.0144,0.8970,0.3959,0.0302,0.9256,2.3850,0.0000,0.8299,0.0689,0.1319
8,WEEKDAY,6,0.0190,1.1032,0.4981,0.0321,0.9462,2.4410,0.0000,1.2583,0.0906,0.1573
8,WEEKDAY,7,0.0170,1.1866,0.4808,0.0320,0.9484,2.4877,0.0000,1.3563,0.1054,0.1636
8,WEEKDAY,8,0.0147,1.3631,0.4931,0.0314,0.9484,2.6472,0.0000,1.3591,0.1115,0.1641
8,WEEKDAY,9,0.0111,1.5676,0.4898,0.0309,0.9481,2.6976,0.0000,1.3591,0.1126,0.1641
8,WEEKDAY,10,0.0079,1.7887,0.4961,0.0306,0.9443,2.7262,0.0000,1.3591,0.1127,0.1641
8,WEEKDAY,11,0.0049,1.9893,0.4945,0.0305,0.9212,2.8231,0.0000,1.3591,0.1127,0.1641
8,WEEKDAY,12,0.0023,2.1505,0.4972,0.0302,0.8461,2.8213,0.0000,1.4928,0.1127,0.1641
8,WEEKDAY,13,0.0002,2.2668,0.4966,0.0305,0.7432,2.9089,0.0000,1.4909,0.1127,0.1641
8,WEEKDAY,14,0.0000,2.3490,0.4976,0.0309,0.6675,2.8809,0.0000,1.4816,0.1127,0.1641
8,WEEKDAY,15,0.0000,2.3807,0.4965,0.0317,0.6255,2.7267,0.0000,1.5472,0.1125,0.1633
8,WEEKDAY,16,0.0000,2.3825,0.4960,0.0320,0.6006,2.7166,0.0000,1.5563,0.1111,0.1567
8,WEEKDAY,17,0.0000,2.3375,0.4931,0.0323,0.5826,2.5915,0.0445,1.6235,0.1054,0.1390
8,WEEKDAY,18,0.0000,2.2470,0.4919,0.0309,0.5698,2.6131,0.0445,1.5933,0.0933,0.1104
8,WEEKDAY,19,0.0000,1.5371,0.3936,0.0270,0.5502,2.5923,0.1284,1.4315,0.0764,0.0823
8,WEEKDAY,20,0.0004,1.4064,0.3875,0.0195,0.5234,2.4526,0.1284,1.3755,0.0607,0.0597
8,WEEKDAY,21,0.0011,1.0678,0.3678,0.0110,0.4804,2.3959,0.1284,1.2828,0.0449,0.0421
8,WEEKDAY,22,0.0076,0.9064,0.3548,0.0070,0.4025,2.2799,0.1284,0.4761,0.0315,0.0298
8,WEEKDAY,23,0.0000,0.0032,0.0037,0.0065,0.2632,2.2651,0.0839,0.4759,0.0213,0.0192
8,SATURDAY,0,0.0000,0.0000,0.0000,0.0065,0.0352,2.2524,0.0839,0.4759,0.0156,0.0092
8,SATURDAY,1,0.0000,0.0000,0.0000,0.0067,0.0196,2.2445,0.0839,0.4760,0.0151,0.0080
8,SATURDAY,2,0.0000,0.0000,0.0000,0.0082,0.2115,2.2435,0.0839,0.4772,0.0182,0.0179
8,SATURDAY,3,0.0000,0.0000,0.0000,0.0129,0.6201,2.2535,0.0839,0.4846,0.0299,0.0603
8,SATURDAY,4,0.0109,0.7340,0.3619,0.0234,0.8450,2.3675,0.0839,0.6430,0.0486,0.0986
8,SATURDAY,5,0.0156,0.8834,0.4046,0.0302,0.9256,2.3850,0.0000,0.8299,0.0689,0.1319
8,SATURDAY,6,0.0217,1.0770,0.4983,0.0321,0.9462,2.4410,0.0000,1.2583,0.0906,0.1573
8,SATURDAY,7,0.0193,1.1586,0.4806,0.0320,0.9484,2.4877,0.0000,1.3563,0.1054,0.1636
8,SATURDAY,8,0.0163,1.3445,0.4931,0.0314,0.9484,2.6472,0.0000,1.3591,0.1115,0.1641
8,SATURDAY,9,0.0122,1.5529,0.4897,0.0309,0.9481,2.6976,0.0000,1.3591,0.1126,0.1641
8,SATURDAY,10,0.0087,1.8062,0.4962,0.0306,0.9443,2.7262,0.0000,1.3591,0.1127,0.1641
8,SATURDAY,11,0.0038,2.0021,0.4945,0.0305,0.9212,2.8231,0.0000,1.3591,0.1127,0.1641
8,SATURDAY,12,0.0017,2.1655,0.4975,0.0302,0.8461,2.8213,0.0000,1.4928,0.1127,0.1641
8,SATURDAY,13,0.0000,2.2718,0.4968,0.0305,0.7432,2.9089,0.0000,1.4909,0.1127,0.1641
8,SATURDAY,14,0.0000,2.3319,0.4977,0.0309,0.6675,2.8809,0.0000,1.4816,0.1127,0.1641
8,SATURDAY,15,0.0000,2.3515,0.4963,0.0317,0.6255,2.7267,0.0000,1.5472,0.1125,0.1633
8,SATURDAY,16,0.0000,2.3574,0.4961,0.0320,0.6006,2.7166,0.0000,1.5563,0.1111,0.1567
8,SATURDAY,17,0.0000,2.3323,0.4920,0.0323,0.5826,2.5915,0.0445,1.6235,0.1054,0.1390
8,SATURDAY,18,0.0000,2.2444,0.4910,0.0309,0.5698,2.6131,0.0445,1.5933,0.0933,0.1104
8,SATURDAY,19,0.0000,1.5678,0.4049,0.0270,0.5502,2.5923,0.1284,1.4315,0.0764,0.0823
8,SATURDAY,20,0.0000,1.4178,0.4025,0.0195,0.5234,2.4526,0.1284,1.3755,0.0607,0.0597
8,SATURDAY,21,0.0000,1.0737,0.3782,0.0110,0.4804,2.3959,0.1284,1.2828,0.0449,0.0421
8,SATURDAY,22,0.0071,0.8787,0.3619,0.0070,0.4025,2.2799,0.1284,0.4761,0.0315,0.0298
8,SATURDAY,23,0.0000,0.0170,0.0164,0.0064,0.2632,2.2593,0.0839,0.4759,0.0213,0.0192
8,SUNDAY,0,0.0000,0.0000,0.0000,0.0065,0.0156,2.2513,0.0839,0.4759,0.0149,0.0080
8,SUNDAY,1,0.0000,0.0000,0.0000,0.0067,0.1564,2.2449,0.0839,0.4764,0.0156,0.0137
8,SUNDAY,2,0.0000,0.0000,0.0204,0.0082,0.5339,2.2499,0.0839,0.4802,0.0256,0.0560
8,SUNDAY,3,0.0000,0.0000,0.0000,0.0129,0.7917,2.2618,0.0839,0.4932,0.0412,0.0944
8,SUNDAY,4,0.0106,0.7082,0.3660,0.0234,0.9055,2.3778,0.0839,0.6843,0.0606,0.1307
8,SUNDAY,5,0.0158,0.8645,0.4079,0.0302,0.9429,2.3993,0.0000,0.9221,0.0831,0.1568
8,SUNDAY,6,0.0221,1.0477,0.4982,0.0321,0.9482,2.4521,0.0000,1.2894,0.1011,0.1635
8,SUNDAY,7,0.0198,1.1237,0.4800,0.0320,0.9484,2.4947,0.0000,1.3591,0.1101,0.1641
8,SUNDAY,8,0.0173,1.2799,0.4919,0.0314,0.9484,2.6512,0.0000,1.3591,0.1124,0.1641
8,SUNDAY,9,0.0127,1.4812,0.4890,0.0309,0.9478,2.6991,0.0000,1.3591,0.1127,0.1641
8,SUNDAY,10,0.0097,1.7049,0.4953,0.0306,0.9431,2.7264,0.0000,1.3591,0.1127,0.1641
8,SUNDAY,11,0.0064,1.9085,0.4941,0.0305,0.9196,2.8231,0.0000,1.3591,0.1127,0.1641
8,SUNDAY,12,0.0040,2.0663,0.4967,0.0302,0.8412,2.8213,0.0000,1.4928,0.1127,0.1641
8,SUNDAY,13,0.0013,2.1887,0.4962,0.0305,0.7335,2.9089,0.0000,1.4909,0.1127,0.1641
8,SUNDAY,14,0.0011,2.2769,0.4970,0.0309,0.6542,2.8809,0.0000,1.4816,0.1127,0.1641
8,SUNDAY,15,0.0000,2.3035,0.4954,0.0317,0.6102,2.7267,0.0000,1.5472,0.1125,0.1633
8,SUNDAY,16,0.0000,2.3051,0.4949,0.0320,0.5840,2.7166,0.0000,1.5563,0.1111,0.1567
8,SUNDAY,17,0.0000,2.2822,0.4917,0.0323,0.5652,2.5915,0.0445,1.6235,0.1054,0.1390
8,SUNDAY,18,0.0000,2.1808,0.4900,0.0309,0.5518,2.6131,0.0445,1.5918,0.0933,0.1103
8,SUNDAY,19,0.0000,1.4513,0.3874,0.0270,0.5313,2.5921,0.1284,1.4235,0.0763,0.0820
8,SUNDAY,20,0.0027,1.3221,0.3857,0.0195,0.5033,2.4516,0.1284,1.3724,0.0603,0.0583
8,SUNDAY,21,0.0034,1.0154,0.3660,0.0110,0.4588,2.3948,0.1284,1.2825,0.0445,0.0413
8,SUNDAY,22,0.0088,0.8543,0.3609,0.0070,0.3779,2.2794,0.1284,0.4761,0.0311,0.0290
8,SUNDAY,23,0.0000,0.0159,0.0204,0.0065,0.2316,2.2646,0.0839,0.4759,0.0207,0.0182
8,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
8,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
9,WEEKDAY,0,0.0000,0.0000,0.0000,0.0063,0.0352,2.2253,0.0839,0.4759,0.0156,0.0092
9,WEEKDAY,1,0.0000,0.0000,0.0000,0.0065,0.0196,2.2177,0.0839,0.4760,0.0151,0.0080
9,WEEKDAY,2,0.0000,0.0000,0.0000,0.0079,0.2115,2.2189,0.0839,0.4772,0.0182,0.0179
9,WEEKDAY,3,0.0000,0.0000,0.0000,0.0126,0.6201,2.2289,0.0839,0.4846,0.0299,0.0603
9,WEEKDAY,4,0.0226,0.5658,0.3455,0.0227,0.8450,2.3431,0.0839,0.6430,0.0486,0.0986
9,WEEKDAY,5,0.0246,0.7370,0.3852,0.0293,0.9256,2.3519,0.0839,0.8299,0.0689,0.1319
9,WEEKDAY,6,0.0277,0.9043,0.4962,0.0312,0.9462,2.3907,0.0000,1.2583,0.0906,0.1573
9,WEEKDAY,7,0.0259,0.9347,0.4811,0.0311,0.9484,2.4452,0.0000,1.3563,0.1054,0.1636
9,WEEKDAY,8,0.0234,1.1043,0.4935,0.0306,0.9484,2.6030,0.0000,1.3591,0.1115,0.1641
9,WEEKDAY,9,0.0198,1.3438,0.4905,0.0300,0.9481,2.6495,0.0000,1.3591,0.1126,0.1641
9,WEEKDAY,10,0.0164,1.5707,0.4955,0.0298,0.9443,2.6806,0.0000,1.3591,0.1127,0.1641
9,WEEKDAY,11,0.0124,1.7775,0.4937,0.0297,0.9212,2.7860,0.0000,1.3591,0.1127,0.1641
9,WEEKDAY,12,0.0073,1.9554,0.4969,0.0294,0.8461,2.7938,0.0000,1.4928,0.1127,0.1641
9,WEEKDAY,13,0.0032,2.0694,0.4962,0.0297,0.7432,2.8886,0.0000,1.4909,0.1127,0.1641
9,WEEKDAY,14,0.0015,2.1648,0.4974,0.0301,0.6675,2.8707,0.0000,1.4816,0.1127,0.1641
9,WEEKDAY,15,0.0008,2.2002,0.4964,0.0308,0.6255,2.7313,0.0000,1.5472,0.1125,0.1633
9,WEEKDAY,16,0.0005,2.1944,0.4960,0.0312,0.6006,2.7251,0.0000,1.5563,0.1111,0.1567
9,WEEKDAY,17,0.0010,2.1089,0.4898,0.0314,0.5826,2.6014,0.0445,1.6235,0.1054,0.1390
9,WEEKDAY,18,0.0019,1.9626,0.4874,0.0301,0.5698,2.5957,0.1284,1.5933,0.0933,0.1104
9,WEEKDAY,19,0.0036,1.2888,0.3849,0.0263,0.5502,2.5673,0.1284,1.4315,0.0764,0.0823
9,WEEKDAY,20,0.0047,1.1741,0.3833,0.0189,0.5234,2.4252,0.1284,1.3755,0.0607,0.0597
9,WEEKDAY,21,0.0076,0.8483,0.3496,0.0107,0.4804,2.3735,0.1284,1.2828,0.0449,0.0421
9,WEEKDAY,22,0.0194,0.6653,0.3374,0.0068,0.4025,2.2523,0.1284,0.4761,0.0315,0.0298
9,WEEKDAY,23,0.0000,0.0000,0.0000,0.0063,0.2632,2.2316,0.0839,0.4759,0.0213,0.0192
9,SATURDAY,0,0.0000,0.0000,0.0000,0.0063,0.0352,2.2253,0.0839,0.4759,0.0156,0.0092
9,SATURDAY,1,0.0000,0.0000,0.0000,0.0065,0.0196,2.2177,0.0839,0.4760,0.0151,0.0080
9,SATURDAY,2,0.0000,0.0000,0.0000,0.0079,0.2115,2.2189,0.0839,0.4772,0.0182,0.0179
9,SATURDAY,3,0.0000,0.0000,0.0000,0.0126,0.6201,2.2289,0.0839,0.4846,0.0299,0.0603
9,SATURDAY,4,0.0255,0.4970,0.3455,0.0227,0.8450,2.3431,0.0839,0.6430,0.0486,0.0986
9,SATURDAY,5,0.0260,0.6876,0.3840,0.0293,0.9256,2.3519,0.0839,0.8299,0.0689,0.1319
9,SATURDAY,6,0.0292,0.8444,0.4963,0.0312,0.9462,2.3908,0.0000,1.2583,0.0906,0.1573
9,SATURDAY,7,0.0271,0.8746,0.4807,0.0311,0.9484,2.4452,0.0000,1.3563,0.1054,0.1636
9,SATURDAY,8,0.0250,1.0199,0.4929,0.0306,0.9484,2.6030,0.0000,1.3591,0.1115,0.1641
9,SATURDAY,9,0.0221,1.2278,0.4902,0.0300,0.9481,2.6495,0.0000,1.3591,0.1126,0.1641
9,SATURDAY,10,0.0188,1.4473,0.4948,0.0298,0.9443,2.6806,0.0000,1.3591,0.1127,0.1641
9,SATURDAY,11,0.0152,1.6638,0.4930,0.0297,0.9212,2.7860,0.0000,1.3591,0.1127,0.1641
9,SATURDAY,12,0.0104,1.8498,0.4963,0.0294,0.8461,2.7938,0.0000,1.4928,0.1127,0.1641
9,SATURDAY,13,0.0052,1.9633,0.4950,0.0297,0.7432,2.8886,0.0000,1.4909,0.1127,0.1641
9,SATURDAY,14,0.0029,2.0432,0.4966,0.0301,0.6675,2.8707,0.0000,1.4816,0.1127,0.1641
9,SATURDAY,15,0.0000,2.0746,0.4956,0.0308,0.6255,2.7313,0.0000,1.5472,0.1125,0.1633
9,SATURDAY,16,0.0000,2.0793,0.4950,0.0312,0.6006,2.7251,0.0000,1.5563,0.1111,0.1567
9,SATURDAY,17,0.0000,1.9907,0.4877,0.0314,0.5826,2.6014,0.0445,1.6235,0.1054,0.1390
9,SATURDAY,18,0.0026,1.8424,0.4852,0.0301,0.5698,2.5957,0.1284,1.5933,0.0933,0.1104
9,SATURDAY,19,0.0062,1.1953,0.3835,0.0263,0.5502,2.5673,0.1284,1.4315,0.0764,0.0823
9,SATURDAY,20,0.0080,1.0895,0.3822,0.0189,0.5234,2.4252,0.1284,1.3755,0.0607,0.0597
9,SATURDAY,21,0.0124,0.7804,0.3455,0.0107,0.4804,2.3735,0.1284,1.2828,0.0449,0.0421
9,SATURDAY,22,0.0220,0.6116,0.3303,0.0068,0.4025,2.2523,0.1284,0.4761,0.0315,0.0298
9,SATURDAY,23,0.0000,0.0000,0.0000,0.0063,0.2632,2.2359,0.0839,0.4759,0.0213,0.0192
9,SUNDAY,0,0.0000,0.0000,0.0000,0.0063,0.0156,2.2243,0.0839,0.4759,0.0149,0.0080
9,SUNDAY,1,0.0000,0.0000,0.0000,0.0065,0.1564,2.2181,0.0839,0.4764,0.0156,0.0137
9,SUNDAY,2,0.0000,0.0000,0.0000,0.0079,0.5339,2.2253,0.0839,0.4802,0.0256,0.0560
9,SUNDAY,3,0.0000,0.0000,0.0000,0.0126,0.7917,2.2372,0.0839,0.4932,0.0412,0.0944
9,SUNDAY,4,0.0221,0.5617,0.3455,0.0227,0.9055,2.3534,0.0839,0.6843,0.0606,0.1307
9,SUNDAY,5,0.0240,0.7451,0.4176,0.0293,0.9429,2.3662,0.0839,0.9221,0.0831,0.1568
9,SUNDAY,6,0.0274,0.9651,0.4958,0.0312,0.9482,2.4019,0.0000,1.2894,0.1011,0.1635
9,SUNDAY,7,0.0259,0.9674,0.4809,0.0311,0.9484,2.4522,0.0000,1.3591,0.1101,0.1641
9,SUNDAY,8,0.0233,1.1493,0.4935,0.0306,0.9484,2.6071,0.0000,1.3591,0.1124,0.1641
9,SUNDAY,9,0.0199,1.3725,0.4907,0.0300,0.9478,2.6509,0.0000,1.3591,0.1127,0.1641
9,SUNDAY,10,0.0167,1.5927,0.4953,0.0298,0.9431,2.6808,0.0000,1.3591,0.1127,0.1641
9,SUNDAY,11,0.0121,1.7823,0.4935,0.0297,0.9196,2.7860,0.0000,1.3591,0.1127,0.1641
9,SUNDAY,12,0.0089,1.9303,0.4963,0.0294,0.8412,2.7938,0.0000,1.4928,0.1127,0.1641
9,SUNDAY,13,0.0061,2.0586,0.4955,0.0297,0.7335,2.8886,0.0000,1.4909,0.1127,0.1641
9,SUNDAY,14,0.0025,2.1336,0.4966,0.0301,0.6542,2.8707,0.0000,1.4816,0.1127,0.1641
9,SUNDAY,15,0.0019,2.1560,0.4957,0.0308,0.6102,2.7313,0.0000,1.5472,0.1125,0.1633
9,SUNDAY,16,0.0016,2.1327,0.4947,0.0312,0.5840,2.7251,0.0000,1.5563,0.1111,0.1567
9,SUNDAY,17,0.0022,2.0761,0.4900,0.0314,0.5652,2.6014,0.0445,1.6235,0.1054,0.1390
9,SUNDAY,18,0.0030,1.9343,0.4876,0.0301,0.5518,2.5957,0.1284,1.5918,0.0933,0.1103
9,SUNDAY,19,0.0038,1.2398,0.3843,0.0263,0.5313,2.5671,0.1284,1.4235,0.0763,0.0820
9,SUNDAY,20,0.0092,1.1287,0.3830,0.0189,0.5033,2.4242,0.1284,1.3724,0.0603,0.0583
9,SUNDAY,21,0.0110,0.8358,0.3619,0.0107,0.4588,2.3724,0.1284,1.2825,0.0445,0.0413
9,SUNDAY,22,0.0176,0.6840,0.3497,0.0068,0.3779,2.2519,0.1284,0.4761,0.0311,0.0290
9,SUNDAY,23,0.0000,0.0000,0.0000,0.0063,0.2316,2.2354,0.0839,0.4759,0.0207,0.0182
9,HOLIDAY,0,0.0000,0.0000,0.0000,0.0063,0.0352,2.2253,0.0839,0.4759,0.0156,0.0092
9,HOLIDAY,1,0.0000,0.0000,0.0000,0.0065,0.0196,2.2177,0.0839,0.4760,0.0151,0.0080
9,HOLIDAY,2,0.0000,0.0000,0.0000,0.0079,0.2115,2.2189,0.0839,0.4772,0.0182,0.0179
9,HOLIDAY,3,0.0000,0.0000,0.0000,0.0126,0.6201,2.2289,0.0839,0.4846,0.0299,0.0603
9,HOLIDAY,4,0.0000,0.8337,0.3455,0.0227,0.8450,2.3431,0.0839,0.6430,0.0486,0.0986
9,HOLIDAY,5,0.0148,0.9952,0.3897,0.0293,0.9256,2.3519,0.0839,0.8299,0.0689,0.1319
9,HOLIDAY,6,0.0206,1.1562,0.4984,0.0312,0.9462,2.3908,0.0000,1.2583,0.0906,0.1573
9,HOLIDAY,7,0.0191,1.2185,0.4817,0.0311,0.9484,2.4452,0.0000,1.3563,0.1054,0.1636
9,HOLIDAY,8,0.0153,1.4893,0.4959,0.0306,0.9484,2.6030,0.0000,1.3591,0.1115,0.1641
9,HOLIDAY,9,0.0098,1.7837,0.4920,0.0300,0.9481,2.6495,0.0000,1.3591,0.1126,0.1641
9,HOLIDAY,10,0.0047,2.0622,0.4984,0.0298,0.9443,2.6806,0.0000,1.3591,0.1127,0.1641
9,HOLIDAY,11,0.0000,2.2223,0.4967,0.0297,0.9212,2.7860,0.0000,1.3591,0.1127,0.1641
9,HOLIDAY,12,0.0000,2.3565,0.4984,0.0294,0.8461,2.7938,0.0000,1.4928,0.1127,0.1641
9,HOLIDAY,13,0.0000,2.4985,0.4984,0.0297,0.7432,2.8886,0.0000,1.4909,0.1127,0.1641
9,HOLIDAY,14,0.0000,2.6060,0.4984,0.0301,0.6675,2.8707,0.0000,1.4816,0.1127,0.1641
9,HOLIDAY,15,0.0000,2.6121,0.4984,0.0308,0.6255,2.7313,0.0000,1.5472,0.1125,0.1633
9,HOLIDAY,16,0.0000,2.6255,0.4984,0.0312,0.6006,2.7251,0.0000,1.5563,0.1111,0.1567
9,HOLIDAY,17,0.0000,2.5913,0.4984,0.0314,0.5826,2.6014,0.0445,1.6235,0.1054,0.1390
9,HOLIDAY,18,0.0000,2.4607,0.4984,0.0301,0.5698,2.5957,0.1284,1.5933,0.0933,0.1104
9,HOLIDAY,19,0.0000,1.5740,0.3923,0.0263,0.5502,2.5673,0.1284,1.4315,0.0764,0.0823
9,HOLIDAY,20,0.0000,1.4940,0.3893,0.0189,0.5234,2.4252,0.1284,1.3755,0.0607,0.0597
9,HOLIDAY,21,0.0000,1.1559,0.4273,0.0107,0.4804,2.3735,0.1284,1.2828,0.0449,0.0421
9,HOLIDAY,22,0.0000,0.9757,0.3455,0.0068,0.4025,2.2523,0.1284,0.4761,0.0315,0.0298
9,HOLIDAY,23,0.0000,0.0000,0.0000,0.0063,0.2632,2.2359,0.0839,0.4759,0.0213,0.0192
10,WEEKDAY,0,0.0000,0.0000,0.0000,0.0068,0.0748,2.1420,0.0839,0.4759,0.0166,0.0109
10,WEEKDAY,1,0.0000,0.0000,0.0000,0.0070,0.0223,2.1362,0.0839,0.4760,0.0152,0.0082
10,WEEKDAY,2,0.0000,0.0000,0.0000,0.0084,0.1782,2.1368,0.0839,0.4770,0.0176,0.0161
10,WEEKDAY,3,0.0000,0.0000,0.0000,0.0128,0.5490,2.1488,0.0839,0.4833,0.0279,0.0529
10,WEEKDAY,4,0.0135,0.1389,0.1663,0.0228,0.8059,2.2445,0.0839,0.6154,0.0453,0.0920
10,WEEKDAY,5,0.0261,0.4031,0.3139,0.0307,0.9116,2.2641,0.0839,0.7974,0.0653,0.1261
10,WEEKDAY,6,0.0320,0.5464,0.4654,0.0336,0.9426,2.2679,0.0839,1.1838,0.0868,0.1529
10,WEEKDAY,7,0.0319,0.5354,0.4784,0.0339,0.9480,2.3059,0.0146,1.3392,0.1028,0.1625
10,WEEKDAY,8,0.0308,0.6478,0.4898,0.0334,0.9484,2.4413,0.0000,1.3586,0.1104,0.1640
10,WEEKDAY,9,0.0288,0.8355,0.4903,0.0328,0.9481,2.5053,0.0000,1.3591,0.1124,0.1641
10,WEEKDAY,10,0.0265,1.0295,0.4930,0.0325,0.9450,2.5388,0.0000,1.3591,0.1127,0.1641
10,WEEKDAY,11,0.0238,1.2086,0.4924,0.0323,0.9252,2.6447,0.0000,1.3591,0.1127,0.1641
10,WEEKDAY,12,0.0204,1.3761,0.4943,0.0320,0.8591,2.6809,0.0000,1.4695,0.1127,0.1641
10,WEEKDAY,13,0.0168,1.4909,0.4937,0.0323,0.7611,2.7732,0.0000,1.4913,0.1127,0.1641
10,WEEKDAY,14,0.0137,1.5634,0.4945,0.0327,0.6806,2.7949,0.0000,1.4832,0.1127,0.1641
10,WEEKDAY,15,0.0116,1.5832,0.4933,0.0334,0.6328,2.7036,0.0000,1.5358,0.1126,0.1634
10,WEEKDAY,16,0.0119,1.5181,0.4882,0.0338,0.6050,2.6781,0.0000,1.5547,0.1114,0.1578
10,WEEKDAY,17,0.0142,1.3752,0.4810,0.0341,0.5857,2.5589,0.0367,1.6118,0.1064,0.1421
10,WEEKDAY,18,0.0175,1.1718,0.4745,0.0330,0.5720,2.5058,0.1138,1.5986,0.0954,0.1154
10,WEEKDAY,19,0.0207,0.8150,0.3936,0.0293,0.5536,2.4660,0.1284,1.4596,0.0793,0.0872
10,WEEKDAY,20,0.0234,0.7014,0.3774,0.0220,0.5280,2.3434,0.1284,1.3852,0.0634,0.0636
10,WEEKDAY,21,0.0262,0.5026,0.3505,0.0132,0.4879,2.2880,0.1284,1.2989,0.0476,0.0452
10,WEEKDAY,22,0.0188,0.2707,0.2199,0.0081,0.4161,2.1828,0.1284,0.6164,0.0338,0.0319
10,WEEKDAY,23,0.0000,0.0000,0.0000,0.0069,0.2874,2.1524,0.0917,0.4760,0.0231,0.0211
10,SATURDAY,0,0.0000,0.0000,0.0000,0.0068,0.0352,2.1403,0.0839,0.4759,0.0156,0.0092
10,SATURDAY,1,0.0000,0.0000,0.0000,0.0070,0.0196,2.1354,0.0839,0.4760,0.0151,0.0080
10,SATURDAY,2,0.0000,0.0000,0.0000,0.0086,0.2115,2.1371,0.0839,0.4772,0.0182,0.0179
10,SATURDAY,3,0.0000,0.0000,0.0000,0.0137,0.6201,2.1513,0.0839,0.4846,0.0299,0.0603
10,SATURDAY,4,0.0158,0.1517,0.1728,0.0248,0.8450,2.2641,0.0839,0.6430,0.0486,0.0986
10,SATURDAY,5,0.0315,0.4868,0.3781,0.0319,0.9256,2.2641,0.0839,0.8299,0.0689,0.1319
10,SATURDAY,6,0.0323,0.5398,0.4809,0.0340,0.9462,2.2688,0.0839,1.2583,0.0906,0.1573
10,SATURDAY,7,0.0321,0.5073,0.4777,0.0338,0.9484,2.3138,0.0000,1.3563,0.1054,0.1636
10,SATURDAY,8,0.0304,0.6600,0.4912,0.0333,0.9484,2.4682,0.0000,1.3591,0.1115,0.1641
10,SATURDAY,9,0.0284,0.8527,0.4902,0.0327,0.9481,2.5131,0.0000,1.3591,0.1126,0.1641
10,SATURDAY,10,0.0258,1.0845,0.4939,0.0324,0.9443,2.5442,0.0000,1.3591,0.1127,0.1641
10,SATURDAY,11,0.0227,1.2756,0.4924,0.0323,0.9212,2.6658,0.0000,1.3591,0.1127,0.1641
10,SATURDAY,12,0.0191,1.4648,0.4951,0.0320,0.8461,2.6841,0.0000,1.4928,0.1127,0.1641
10,SATURDAY,13,0.0155,1.5791,0.4938,0.0323,0.7432,2.7919,0.0000,1.4909,0.1127,0.1641
