Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
1,WEEKDAY,0,0.4145,0.0072,0.3814,0.0127,0.1698,0.2090,0.4771,0.0124,0.2599,0.0109
1,WEEKDAY,1,0.4661,0.0062,0.3837,0.0103,0.1657,0.2090,0.3998,0.0114,0.2337,0.0083
1,WEEKDAY,2,0.5134,0.0053,0.3858,0.0102,0.1641,0.2090,0.3958,0.0107,0.2140,0.0075
1,WEEKDAY,3,0.5580,0.0043,0.3880,0.0102,0.1642,0.2090,0.3958,0.0107,0.2140,0.0075
1,WEEKDAY,4,0.5792,0.0037,0.3890,0.0205,0.1696,0.2090,0.3998,0.0117,0.2207,0.0091
1,WEEKDAY,5,0.5993,0.0031,0.3900,0.0658,0.1802,0.1816,0.4385,0.0158,0.2798,0.0242
1,WEEKDAY,6,0.6119,0.0068,0.3915,0.0957,0.1838,0.0597,0.5073,0.0198,0.3266,0.0298
1,WEEKDAY,7,0.4624,0.0085,0.3856,0.1310,0.1865,0.0000,0.6636,0.0231,0.3469,0.0347
1,WEEKDAY,8,0.1250,0.0452,0.3706,0.1300,0.1906,0.0000,0.6893,0.0247,0.3607,0.0363
1,WEEKDAY,9,0.0406,0.1657,0.3652,0.1252,0.2002,0.0000,0.5876,0.0248,0.3636,0.0432
1,WEEKDAY,10,0.0031,0.2735,0.3643,0.1312,0.2031,0.0000,0.5422,0.0237,0.3727,0.0425
1,WEEKDAY,11,0.0028,0.3588,0.3654,0.1415,0.2049,0.0000,0.4955,0.0233,0.3788,0.0422
1,WEEKDAY,12,0.0038,0.4155,0.3661,0.1498,0.2097,0.0000,0.4931,0.0228,0.3788,0.0422
1,WEEKDAY,13,0.0164,0.4409,0.3676,0.1439,0.2102,0.0000,0.4913,0.0232,0.3822,0.0421
1,WEEKDAY,14,0.0129,0.4276,0.3682,0.1369,0.2145,0.0000,0.4936,0.0247,0.3855,0.0425
1,WEEKDAY,15,0.0277,0.3387,0.3685,0.1352,0.2141,0.0000,0.4955,0.0250,0.4052,0.0429
1,WEEKDAY,16,0.0429,0.2621,0.3671,0.1425,0.2091,0.0000,0.5147,0.0247,0.4249,0.0587
1,WEEKDAY,17,0.0675,0.1891,0.3674,0.1502,0.2064,0.0597,0.5670,0.0237,0.4418,0.0576
1,WEEKDAY,18,0.1080,0.1396,0.3695,0.1450,0.1994,0.1816,0.6305,0.0225,0.4453,0.0634
1,WEEKDAY,19,0.1271,0.1148,0.3709,0.1378,0.1968,0.2090,0.7629,0.0217,0.4455,0.0642
1,WEEKDAY,20,0.1729,0.0594,0.3733,0.1235,0.1942,0.2090,0.8171,0.0203,0.3998,0.0643
1,WEEKDAY,21,0.2524,0.0395,0.3775,0.1057,0.1862,0.2090,0.7604,0.0195,0.3466,0.0612
1,WEEKDAY,22,0.2835,0.0181,0.3778,0.0828,0.1814,0.2090,0.6639,0.0180,0.3136,0.0513
1,WEEKDAY,23,0.3142,0.0128,0.3784,0.0230,0.1738,0.2090,0.6026,0.0146,0.2935,0.0138
1,SATURDAY,0,0.2498,0.0110,0.3734,0.0121,0.1697,0.2090,0.4771,0.0123,0.2599,0.0111
1,SATURDAY,1,0.3128,0.0084,0.3762,0.0102,0.1657,0.2090,0.3998,0.0114,0.2337,0.0083
1,SATURDAY,2,0.3600,0.0075,0.3786,0.0102,0.1641,0.2090,0.3958,0.0107,0.2140,0.0075
1,SATURDAY,3,0.4144,0.0067,0.3809,0.0102,0.1642,0.2090,0.3958,0.0107,0.2140,0.0075
1,SATURDAY,4,0.4701,0.0060,0.3835,0.0205,0.1696,0.2090,0.3958,0.0117,0.2207,0.0091
1,SATURDAY,5,0.4870,0.0056,0.3845,0.0657,0.1802,0.1816,0.4085,0.0158,0.2799,0.0242
1,SATURDAY,6,0.5004,0.0064,0.3860,0.0952,0.1838,0.0597,0.4907,0.0198,0.3267,0.0297
1,SATURDAY,7,0.3815,0.0098,0.3815,0.1300,0.1860,0.0000,0.6566,0.0230,0.3468,0.0346
1,SATURDAY,8,0.0891,0.0866,0.3687,0.1254,0.1896,0.0000,0.6893,0.0246,0.3605,0.0356
1,SATURDAY,9,0.0511,0.2435,0.3667,0.1213,0.1990,0.0000,0.5876,0.0246,0.3634,0.0425
1,SATURDAY,10,0.0056,0.3822,0.3650,0.1294,0.2018,0.0000,0.5422,0.0236,0.3726,0.0420
1,SATURDAY,11,0.0000,0.4909,0.3658,0.1407,0.2037,0.0000,0.4955,0.0232,0.3788,0.0419
1,SATURDAY,12,0.0000,0.5409,0.3656,0.1500,0.2086,0.0000,0.4931,0.0227,0.3788,0.0420
1,SATURDAY,13,0.0000,0.5613,0.3662,0.1448,0.2090,0.0000,0.4913,0.0231,0.3823,0.0420
1,SATURDAY,14,0.0000,0.6133,0.3682,0.1380,0.2133,0.0000,0.4936,0.0247,0.3856,0.0424
1,SATURDAY,15,0.0001,0.5441,0.3677,0.1368,0.2130,0.0000,0.4955,0.0250,0.4052,0.0429
1,SATURDAY,16,0.0000,0.3983,0.3646,0.1448,0.2080,0.0000,0.5216,0.0246,0.4250,0.0587
1,SATURDAY,17,0.0487,0.2946,0.3656,0.1533,0.2054,0.0597,0.5803,0.0235,0.4419,0.0576
1,SATURDAY,18,0.0974,0.2274,0.3679,0.1486,0.1984,0.1816,0.6582,0.0222,0.4455,0.0634
1,SATURDAY,19,0.1097,0.1570,0.3699,0.1416,0.1958,0.2090,0.7891,0.0211,0.4456,0.0643
1,SATURDAY,20,0.1483,0.1001,0.3729,0.1271,0.1933,0.2090,0.8521,0.0195,0.4000,0.0645
1,SATURDAY,21,0.2420,0.0861,0.3766,0.1083,0.1853,0.2090,0.8120,0.0186,0.3467,0.0618
1,SATURDAY,22,0.2521,0.0489,0.3762,0.0836,0.1806,0.2090,0.6995,0.0172,0.3136,0.0525
1,SATURDAY,23,0.2703,0.0360,0.3762,0.0222,0.1732,0.2090,0.6140,0.0140,0.2934,0.0152
1,SUNDAY,0,0.3122,0.0104,0.3773,0.0121,0.1697,0.2090,0.4910,0.0124,0.2599,0.0111
1,SUNDAY,1,0.3718,0.0080,0.3792,0.0102,0.1657,0.2090,0.4039,0.0114,0.2337,0.0083
1,SUNDAY,2,0.3986,0.0070,0.3807,0.0102,0.1641,0.2090,0.3958,0.0107,0.2140,0.0075
1,SUNDAY,3,0.4471,0.0063,0.3828,0.0102,0.1642,0.2090,0.3958,0.0107,0.2140,0.0075
1,SUNDAY,4,0.4941,0.0058,0.3848,0.0205,0.1696,0.2090,0.3958,0.0117,0.2207,0.0091
1,SUNDAY,5,0.4993,0.0043,0.3850,0.0657,0.1802,0.1816,0.4085,0.0158,0.2799,0.0242
1,SUNDAY,6,0.5109,0.0062,0.3865,0.0952,0.1838,0.0597,0.4907,0.0198,0.3267,0.0297
1,SUNDAY,7,0.3746,0.0097,0.3812,0.1300,0.1860,0.0000,0.6566,0.0230,0.3468,0.0346
1,SUNDAY,8,0.0866,0.0675,0.3689,0.1254,0.1896,0.0000,0.7107,0.0245,0.3605,0.0356
1,SUNDAY,9,0.0338,0.1945,0.3654,0.1213,0.1990,0.0000,0.5876,0.0245,0.3634,0.0425
1,SUNDAY,10,0.0044,0.3160,0.3641,0.1294,0.2018,0.0000,0.5422,0.0235,0.3726,0.0420
1,SUNDAY,11,0.0008,0.4024,0.3647,0.1407,0.2037,0.0000,0.4955,0.0231,0.3788,0.0419
1,SUNDAY,12,0.0000,0.4518,0.3654,0.1500,0.2086,0.0000,0.4931,0.0227,0.3788,0.0420
1,SUNDAY,13,0.0001,0.4725,0.3665,0.1448,0.2090,0.0000,0.4913,0.0231,0.3823,0.0420
1,SUNDAY,14,0.0001,0.4794,0.3685,0.1380,0.2133,0.0000,0.4936,0.0247,0.3856,0.0424
1,SUNDAY,15,0.0003,0.4130,0.3685,0.1368,0.2130,0.0000,0.4955,0.0250,0.4052,0.0429
1,SUNDAY,16,0.0358,0.2823,0.3674,0.1448,0.2080,0.0000,0.5077,0.0247,0.4250,0.0587
1,SUNDAY,17,0.0612,0.2140,0.3668,0.1533,0.2054,0.0597,0.5627,0.0237,0.4419,0.0576
1,SUNDAY,18,0.0793,0.1687,0.3690,0.1486,0.1984,0.1816,0.6146,0.0225,0.4455,0.0634
1,SUNDAY,19,0.1200,0.1451,0.3706,0.1416,0.1958,0.2090,0.7265,0.0217,0.4456,0.0643
1,SUNDAY,20,0.1466,0.1021,0.3720,0.1271,0.1933,0.2090,0.7468,0.0202,0.4000,0.0645
1,SUNDAY,21,0.2020,0.0423,0.3747,0.1083,0.1853,0.2090,0.7059,0.0194,0.3467,0.0618
1,SUNDAY,22,0.2139,0.0180,0.3746,0.0836,0.1806,0.2090,0.6559,0.0178,0.3136,0.0525
1,SUNDAY,23,0.2550,0.0124,0.3757,0.0222,0.1732,0.2090,0.6001,0.0145,0.2934,0.0152
1,HOLIDAY,0,0.5353,0.0087,0.3872,0.0127,0.1698,0.2090,0.4771,0.0124,0.2599,0.0109
1,HOLIDAY,1,0.5864,0.0048,0.3896,0.0103,0.1657,0.2090,0.3998,0.0114,0.2337,0.0083
1,HOLIDAY,2,0.6559,0.0047,0.3925,0.0102,0.1641,0.2090,0.3958,0.0107,0.2140,0.0075
1,HOLIDAY,3,0.6695,0.0000,0.3934,0.0102,0.1642,0.2090,0.3958,0.0107,0.2140,0.0075
1,HOLIDAY,4,0.6907,0.0000,0.3944,0.0205,0.1696,0.2090,0.3998,0.0117,0.2207,0.0091
1,HOLIDAY,5,0.7077,0.0000,0.3951,0.0658,0.1802,0.1816,0.4385,0.0158,0.2798,0.0242
1,HOLIDAY,6,0.6939,0.0086,0.3954,0.0957,0.1838,0.0597,0.5073,0.0198,0.3266,0.0298
1,HOLIDAY,7,0.6014,0.0058,0.3924,0.1310,0.1865,0.0000,0.6636,0.0231,0.3469,0.0347
1,HOLIDAY,8,0.2488,0.0163,0.3768,0.1300,0.1906,0.0000,0.6893,0.0248,0.3607,0.0363
1,HOLIDAY,9,0.0576,0.1278,0.3667,0.1252,0.2002,0.0000,0.5876,0.0248,0.3635,0.0432
1,HOLIDAY,10,0.0021,0.1638,0.3625,0.1312,0.2031,0.0000,0.5422,0.0237,0.3727,0.0425
1,HOLIDAY,11,0.0000,0.2148,0.3623,0.1415,0.2049,0.0000,0.4955,0.0233,0.3788,0.0422
1,HOLIDAY,12,0.0000,0.2408,0.3620,0.1498,0.2097,0.0000,0.4931,0.0228,0.3788,0.0422
1,HOLIDAY,13,0.0000,0.2732,0.3617,0.1439,0.2102,0.0000,0.4913,0.0232,0.3822,0.0421
1,HOLIDAY,14,0.0000,0.2789,0.3626,0.1369,0.2145,0.0000,0.4936,0.0247,0.3855,0.0425
1,HOLIDAY,15,0.0000,0.2648,0.3644,0.1352,0.2141,0.0000,0.4955,0.0250,0.4051,0.0429
1,HOLIDAY,16,0.0000,0.2286,0.3641,0.1425,0.2091,0.0000,0.5132,0.0247,0.4249,0.0587
1,HOLIDAY,17,0.1143,0.1825,0.3675,0.1502,0.2064,0.0597,0.5641,0.0237,0.4417,0.0576
1,HOLIDAY,18,0.1448,0.1491,0.3695,0.1450,0.1994,0.1816,0.6244,0.0225,0.4453,0.0634
1,HOLIDAY,19,0.1417,0.1500,0.3706,0.1378,0.1968,0.2090,0.7571,0.0217,0.4455,0.0642
1,HOLIDAY,20,0.1930,0.1313,0.3734,0.1235,0.1942,0.2090,0.8094,0.0203,0.3997,0.0643
1,HOLIDAY,21,0.2852,0.0265,0.3783,0.1057,0.1862,0.2090,0.7490,0.0195,0.3465,0.0612
1,HOLIDAY,22,0.2838,0.0180,0.3779,0.0828,0.1814,0.2090,0.6559,0.0180,0.3135,0.0513
1,HOLIDAY,23,0.3656,0.0098,0.3808,0.0230,0.1738,0.2090,0.6001,0.0147,0.2935,0.0138
2,WEEKDAY,0,0.3171,0.0088,0.3764,0.0127,0.1709,0.2090,0.4771,0.0124,0.2599,0.0109
2,WEEKDAY,1,0.3787,0.0072,0.3790,0.0103,0.1668,0.2090,0.3998,0.0114,0.2337,0.0083
2,WEEKDAY,2,0.4347,0.0065,0.3815,0.0102,0.1651,0.2090,0.3958,0.0107,0.2140,0.0075
2,WEEKDAY,3,0.4863,0.0056,0.3840,0.0102,0.1650,0.2090,0.3958,0.0107,0.2140,0.0075
2,WEEKDAY,4,0.5255,0.0049,0.3858,0.0205,0.1705,0.2090,0.3998,0.0117,0.2207,0.0091
2,WEEKDAY,5,0.5348,0.0045,0.3863,0.0658,0.1814,0.1816,0.4385,0.0158,0.2798,0.0242
2,WEEKDAY,6,0.5393,0.0064,0.3875,0.0957,0.1850,0.0597,0.5073,0.0198,0.3266,0.0298
2,WEEKDAY,7,0.2493,0.0134,0.3743,0.1310,0.1880,0.0000,0.6636,0.0231,0.3469,0.0347
2,WEEKDAY,8,0.0510,0.0796,0.3652,0.1300,0.1928,0.0000,0.6893,0.0248,0.3607,0.0363
2,WEEKDAY,9,0.0115,0.1891,0.3627,0.1252,0.2012,0.0000,0.5876,0.0248,0.3636,0.0432
2,WEEKDAY,10,0.0002,0.3042,0.3639,0.1312,0.2033,0.0000,0.5422,0.0237,0.3727,0.0425
2,WEEKDAY,11,0.0001,0.4010,0.3661,0.1415,0.2049,0.0000,0.4955,0.0233,0.3788,0.0422
2,WEEKDAY,12,0.0001,0.4711,0.3675,0.1498,0.2097,0.0000,0.4931,0.0228,0.3788,0.0422
2,WEEKDAY,13,0.0001,0.4816,0.3692,0.1439,0.2100,0.0000,0.4913,0.0232,0.3822,0.0421
2,WEEKDAY,14,0.0001,0.4751,0.3710,0.1369,0.2143,0.0000,0.4936,0.0247,0.3855,0.0425
2,WEEKDAY,15,0.0002,0.4265,0.3713,0.1352,0.2143,0.0000,0.4955,0.0250,0.4052,0.0429
2,WEEKDAY,16,0.0003,0.3498,0.3696,0.1425,0.2095,0.0000,0.5150,0.0247,0.4249,0.0587
2,WEEKDAY,17,0.0092,0.2541,0.3683,0.1502,0.2076,0.0597,0.5675,0.0237,0.4418,0.0576
2,WEEKDAY,18,0.0343,0.1870,0.3692,0.1450,0.2006,0.1816,0.6315,0.0225,0.4454,0.0634
2,WEEKDAY,19,0.0597,0.1571,0.3702,0.1378,0.1984,0.2090,0.7639,0.0217,0.4455,0.0642
2,WEEKDAY,20,0.0809,0.1061,0.3719,0.1235,0.1958,0.2090,0.8183,0.0203,0.3998,0.0643
2,WEEKDAY,21,0.1526,0.0647,0.3753,0.1057,0.1875,0.2090,0.7622,0.0195,0.3466,0.0612
2,WEEKDAY,22,0.1988,0.0344,0.3759,0.0828,0.1828,0.2090,0.6651,0.0180,0.3136,0.0513
2,WEEKDAY,23,0.2322,0.0184,0.3763,0.0230,0.1749,0.2090,0.6030,0.0146,0.2935,0.0138
2,SATURDAY,0,0.3704,0.0098,0.3787,0.0121,0.1707,0.2090,0.4771,0.0123,0.2599,0.0111
2,SATURDAY,1,0.4231,0.0074,0.3809,0.0102,0.1668,0.2090,0.3998,0.0114,0.2337,0.0083
2,SATURDAY,2,0.4493,0.0065,0.3820,0.0102,0.1651,0.2090,0.3958,0.0107,0.2140,0.0075
2,SATURDAY,3,0.4833,0.0060,0.3837,0.0102,0.1650,0.2090,0.3958,0.0107,0.2140,0.0075
2,SATURDAY,4,0.5181,0.0056,0.3851,0.0205,0.1705,0.2090,0.3958,0.0117,0.2207,0.0091
2,SATURDAY,5,0.5361,0.0041,0.3861,0.0657,0.1814,0.1816,0.4085,0.0158,0.2799,0.0242
2,SATURDAY,6,0.5642,0.0061,0.3881,0.0952,0.1849,0.0597,0.4907,0.0198,0.3267,0.0297
2,SATURDAY,7,0.3044,0.0117,0.3767,0.1300,0.1875,0.0000,0.6566,0.0230,0.3468,0.0346
2,SATURDAY,8,0.0786,0.0839,0.3666,0.1254,0.1917,0.0000,0.6893,0.0246,0.3605,0.0356
2,SATURDAY,9,0.0231,0.1628,0.3636,0.1213,0.2000,0.0000,0.5876,0.0246,0.3634,0.0425
2,SATURDAY,10,0.0068,0.2875,0.3643,0.1294,0.2020,0.0000,0.5422,0.0236,0.3726,0.0420
2,SATURDAY,11,0.0003,0.3649,0.3655,0.1407,0.2037,0.0000,0.4955,0.0232,0.3788,0.0419
2,SATURDAY,12,0.0000,0.4302,0.3667,0.1500,0.2085,0.0000,0.4931,0.0227,0.3788,0.0420
2,SATURDAY,13,0.0000,0.4555,0.3675,0.1448,0.2089,0.0000,0.4913,0.0231,0.3823,0.0420
2,SATURDAY,14,0.0000,0.4372,0.3698,0.1380,0.2132,0.0000,0.4936,0.0247,0.3856,0.0424
2,SATURDAY,15,0.0000,0.3932,0.3699,0.1368,0.2132,0.0000,0.4955,0.0250,0.4052,0.0429
2,SATURDAY,16,0.0001,0.3185,0.3689,0.1448,0.2085,0.0000,0.5216,0.0246,0.4250,0.0587
2,SATURDAY,17,0.0004,0.2480,0.3680,0.1533,0.2065,0.0597,0.5803,0.0235,0.4419,0.0576
2,SATURDAY,18,0.0406,0.1811,0.3694,0.1486,0.1996,0.1816,0.6582,0.0222,0.4455,0.0634
2,SATURDAY,19,0.0814,0.1600,0.3711,0.1416,0.1975,0.2090,0.7891,0.0211,0.4456,0.0643
2,SATURDAY,20,0.1106,0.1191,0.3731,0.1271,0.1949,0.2090,0.8521,0.0195,0.4000,0.0645
2,SATURDAY,21,0.1963,0.0344,0.3768,0.1083,0.1867,0.2090,0.8120,0.0186,0.3467,0.0618
2,SATURDAY,22,0.2151,0.0263,0.3765,0.0836,0.1820,0.2090,0.6995,0.0172,0.3136,0.0525
2,SATURDAY,23,0.2420,0.0186,0.3766,0.0222,0.1743,0.2090,0.6140,0.0140,0.2934,0.0152
2,SUNDAY,0,0.3388,0.0093,0.3781,0.0121,0.1707,0.2090,0.4910,0.0124,0.2599,0.0111
2,SUNDAY,1,0.4197,0.0074,0.3809,0.0102,0.1668,0.2090,0.4039,0.0114,0.2337,0.0083
2,SUNDAY,2,0.4655,0.0065,0.3829,0.0102,0.1651,0.2090,0.3958,0.0107,0.2140,0.0075
2,SUNDAY,3,0.5067,0.0060,0.3848,0.0102,0.1650,0.2090,0.3958,0.0107,0.2140,0.0075
2,SUNDAY,4,0.5340,0.0055,0.3862,0.0205,0.1705,0.2090,0.3958,0.0117,0.2207,0.0091
2,SUNDAY,5,0.5554,0.0052,0.3872,0.0657,0.1814,0.1816,0.4085,0.0158,0.2799,0.0242
2,SUNDAY,6,0.5598,0.0057,0.3884,0.0952,0.1849,0.0597,0.4907,0.0198,0.3267,0.0297
2,SUNDAY,7,0.3071,0.0116,0.3772,0.1300,0.1875,0.0000,0.6566,0.0230,0.3468,0.0346
2,SUNDAY,8,0.0723,0.0591,0.3666,0.1254,0.1917,0.0000,0.7107,0.0245,0.3605,0.0356
2,SUNDAY,9,0.0430,0.1753,0.3644,0.1213,0.2000,0.0000,0.5876,0.0245,0.3634,0.0425
2,SUNDAY,10,0.0851,0.2551,0.3682,0.1294,0.2020,0.0000,0.5422,0.0235,0.3726,0.0420
2,SUNDAY,11,0.0789,0.3468,0.3694,0.1407,0.2037,0.0000,0.4955,0.0231,0.3788,0.0419
2,SUNDAY,12,0.0774,0.4142,0.3700,0.1500,0.2085,0.0000,0.4931,0.0227,0.3788,0.0420
2,SUNDAY,13,0.0222,0.4390,0.3685,0.1448,0.2089,0.0000,0.4913,0.0231,0.3823,0.0420
2,SUNDAY,14,0.0397,0.4202,0.3715,0.1380,0.2132,0.0000,0.4936,0.0247,0.3856,0.0424
2,SUNDAY,15,0.0554,0.3831,0.3733,0.1368,0.2132,0.0000,0.4955,0.0250,0.4052,0.0429
2,SUNDAY,16,0.1093,0.2998,0.3738,0.1448,0.2085,0.0000,0.5077,0.0247,0.4250,0.0587
2,SUNDAY,17,0.1198,0.2349,0.3716,0.1533,0.2065,0.0597,0.5627,0.0237,0.4419,0.0576
2,SUNDAY,18,0.1353,0.1448,0.3719,0.1486,0.1996,0.1816,0.6146,0.0225,0.4455,0.0634
2,SUNDAY,19,0.1407,0.1348,0.3727,0.1416,0.1975,0.2090,0.7265,0.0217,0.4456,0.0643
2,SUNDAY,20,0.1501,0.0870,0.3737,0.1271,0.1949,0.2090,0.7468,0.0202,0.4000,0.0645
2,SUNDAY,21,0.2240,0.0447,0.3769,0.1083,0.1867,0.2090,0.7059,0.0194,0.3467,0.0618
2,SUNDAY,22,0.2384,0.0195,0.3764,0.0836,0.1820,0.2090,0.6559,0.0178,0.3136,0.0525
2,SUNDAY,23,0.2860,0.0134,0.3772,0.0222,0.1743,0.2090,0.6001,0.0145,0.2934,0.0152
2,HOLIDAY,0,0.7019,0.0048,0.3935,0.0127,0.1709,0.2090,0.4771,0.0123,0.2599,0.0109
2,HOLIDAY,1,0.7177,0.0047,0.3945,0.0103,0.1668,0.2090,0.3998,0.0114,0.2337,0.0083
2,HOLIDAY,2,0.7772,0.0000,0.3976,0.0102,0.1651,0.2090,0.3958,0.0107,0.2140,0.0075
2,HOLIDAY,3,0.8105,0.0000,0.3992,0.0102,0.1650,0.2090,0.3958,0.0107,0.2140,0.0075
2,HOLIDAY,4,0.8237,0.0000,0.3999,0.0205,0.1705,0.2090,0.3998,0.0117,0.2207,0.0091
2,HOLIDAY,5,0.7893,0.0000,0.3984,0.0658,0.1814,0.1816,0.4385,0.0158,0.2798,0.0242
2,HOLIDAY,6,0.7832,0.0086,0.3991,0.0957,0.1850,0.0597,0.5073,0.0199,0.3266,0.0298
2,HOLIDAY,7,0.5894,0.0065,0.3907,0.1310,0.1880,0.0000,0.6636,0.0231,0.3469,0.0347
2,HOLIDAY,8,0.4732,0.0124,0.3858,0.1300,0.1928,0.0000,0.6893,0.0246,0.3607,0.0363
2,HOLIDAY,9,0.3384,0.0189,0.3783,0.1252,0.2012,0.0000,0.5876,0.0246,0.3635,0.0432
2,HOLIDAY,10,0.1770,0.0205,0.3701,0.1312,0.2033,0.0000,0.5422,0.0236,0.3727,0.0425
2,HOLIDAY,11,0.1032,0.1122,0.3663,0.1415,0.2049,0.0000,0.4955,0.0232,0.3788,0.0422
2,HOLIDAY,12,0.0798,0.1300,0.3660,0.1498,0.2097,0.0000,0.4931,0.0227,0.3788,0.0422
2,HOLIDAY,13,0.0871,0.1335,0.3685,0.1439,0.2100,0.0000,0.4913,0.0232,0.3822,0.0421
2,HOLIDAY,14,0.1301,0.1363,0.3732,0.1369,0.2143,0.0000,0.4936,0.0247,0.3855,0.0425
2,HOLIDAY,15,0.2018,0.1396,0.3784,0.1352,0.2143,0.0000,0.4955,0.0250,0.4051,0.0429
2,HOLIDAY,16,0.3683,0.1274,0.3854,0.1425,0.2095,0.0000,0.5132,0.0247,0.4249,0.0587
2,HOLIDAY,17,0.4144,0.1263,0.3848,0.1502,0.2076,0.0597,0.5641,0.0237,0.4417,0.0576
2,HOLIDAY,18,0.4388,0.1138,0.3856,0.1450,0.2006,0.1816,0.6244,0.0226,0.4453,0.0634
2,HOLIDAY,19,0.4305,0.1036,0.3859,0.1378,0.1984,0.2090,0.7571,0.0218,0.4455,0.0642
2,HOLIDAY,20,0.5056,0.0189,0.3898,0.1235,0.1958,0.2090,0.8094,0.0205,0.3997,0.0643
2,HOLIDAY,21,0.6437,0.0151,0.3964,0.1057,0.1875,0.2090,0.7490,0.0196,0.3465,0.0612
2,HOLIDAY,22,0.6294,0.0100,0.3943,0.0828,0.1828,0.2090,0.6559,0.0177,0.3135,0.0513
2,HOLIDAY,23,0.6783,0.0081,0.3950,0.0230,0.1749,0.2090,0.6001,0.0140,0.2935,0.0138
3,WEEKDAY,0,0.3165,0.0077,0.3758,0.0127,0.1725,0.2090,0.4771,0.0124,0.2599,0.0109
3,WEEKDAY,1,0.3684,0.0063,0.3778,0.0103,0.1684,0.2090,0.3998,0.0114,0.2337,0.0083
3,WEEKDAY,2,0.4190,0.0057,0.3800,0.0102,0.1666,0.2090,0.3958,0.0107,0.2140,0.0075
3,WEEKDAY,3,0.4533,0.0054,0.3815,0.0102,0.1667,0.2090,0.3958,0.0107,0.2140,0.0075
3,WEEKDAY,4,0.4865,0.0049,0.3829,0.0205,0.1720,0.2090,0.3998,0.0117,0.2207,0.0091
3,WEEKDAY,5,0.4980,0.0048,0.3834,0.0658,0.1828,0.1816,0.4385,0.0158,0.2798,0.0242
3,WEEKDAY,6,0.4545,0.0063,0.3823,0.0957,0.1865,0.0000,0.5073,0.0198,0.3266,0.0298
3,WEEKDAY,7,0.1564,0.0273,0.3689,0.1310,0.1910,0.0000,0.6636,0.0231,0.3469,0.0347
3,WEEKDAY,8,0.0441,0.1299,0.3656,0.1300,0.1953,0.0000,0.6893,0.0247,0.3607,0.0363
3,WEEKDAY,9,0.0156,0.2209,0.3658,0.1252,0.2031,0.0000,0.5876,0.0248,0.3636,0.0432
3,WEEKDAY,10,0.0020,0.3153,0.3672,0.1312,0.2052,0.0000,0.5422,0.0237,0.3727,0.0425
3,WEEKDAY,11,0.0000,0.4062,0.3692,0.1415,0.2066,0.0000,0.4955,0.0233,0.3788,0.0422
3,WEEKDAY,12,0.0001,0.4543,0.3701,0.1498,0.2110,0.0000,0.4931,0.0228,0.3788,0.0422
3,WEEKDAY,13,0.0002,0.4475,0.3718,0.1439,0.2112,0.0000,0.4913,0.0232,0.3822,0.0421
3,WEEKDAY,14,0.0001,0.4314,0.3738,0.1369,0.2154,0.0000,0.4936,0.0247,0.3855,0.0425
3,WEEKDAY,15,0.0018,0.4134,0.3758,0.1352,0.2156,0.0000,0.4955,0.0250,0.4052,0.0429
3,WEEKDAY,16,0.0135,0.3773,0.3765,0.1425,0.2110,0.0000,0.5152,0.0247,0.4249,0.0587
3,WEEKDAY,17,0.0308,0.2915,0.3748,0.1502,0.2095,0.0000,0.5679,0.0237,0.4418,0.0576
3,WEEKDAY,18,0.0662,0.2190,0.3758,0.1450,0.2026,0.1816,0.6324,0.0225,0.4454,0.0634
3,WEEKDAY,19,0.0870,0.1808,0.3769,0.1378,0.2003,0.2090,0.7647,0.0217,0.4455,0.0642
3,WEEKDAY,20,0.1127,0.1464,0.3781,0.1235,0.1978,0.2090,0.8195,0.0203,0.3998,0.0643
3,WEEKDAY,21,0.1723,0.0941,0.3808,0.1057,0.1893,0.2090,0.7640,0.0195,0.3466,0.0612
3,WEEKDAY,22,0.2059,0.0445,0.3811,0.0828,0.1843,0.2090,0.6663,0.0179,0.3136,0.0513
3,WEEKDAY,23,0.2460,0.0267,0.3810,0.0230,0.1765,0.2090,0.6034,0.0146,0.2935,0.0138
3,SATURDAY,0,0.3643,0.0085,0.3781,0.0121,0.1723,0.2090,0.4771,0.0123,0.2599,0.0111
3,SATURDAY,1,0.4079,0.0067,0.3799,0.0102,0.1684,0.2090,0.3998,0.0114,0.2337,0.0083
3,SATURDAY,2,0.4525,0.0060,0.3817,0.0102,0.1666,0.2090,0.3958,0.0107,0.2140,0.0075
3,SATURDAY,3,0.4912,0.0056,0.3833,0.0102,0.1667,0.2090,0.3958,0.0107,0.2140,0.0075
3,SATURDAY,4,0.5282,0.0053,0.3849,0.0205,0.1720,0.2090,0.3958,0.0117,0.2207,0.0091
3,SATURDAY,5,0.5257,0.0052,0.3847,0.0657,0.1828,0.1816,0.4085,0.0158,0.2799,0.0242
3,SATURDAY,6,0.4989,0.0063,0.3844,0.0952,0.1864,0.0000,0.4907,0.0198,0.3267,0.0297
3,SATURDAY,7,0.1873,0.0175,0.3702,0.1300,0.1905,0.0000,0.6566,0.0230,0.3468,0.0346
3,SATURDAY,8,0.0616,0.1280,0.3669,0.1254,0.1943,0.0000,0.6893,0.0246,0.3605,0.0356
3,SATURDAY,9,0.0188,0.1921,0.3661,0.1213,0.2018,0.0000,0.5876,0.0246,0.3634,0.0425
