Month,Daytype,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Process,Motors,Air_Compressors
9,WEEKDAY,7,0.0000,0.6300,0.3041,0.0585,0.2050,0.0000,1.1143,0.3772,0.2428,0.4693,0.1332,0.0904
9,WEEKDAY,8,0.0000,0.7897,0.3372,0.0606,0.2097,0.0000,1.1487,0.4353,0.2643,0.4857,0.1415,0.0940
9,WEEKDAY,9,0.0000,0.9507,0.3563,0.0647,0.2116,0.0000,1.1533,0.4518,0.2671,0.4874,0.1424,0.0944
9,WEEKDAY,10,0.0000,1.0825,0.3652,0.0662,0.2119,0.0000,1.1533,0.4533,0.2671,0.4874,0.1424,0.0944
9,WEEKDAY,11,0.0000,1.1708,0.3679,0.0648,0.2120,0.0000,1.1533,0.4511,0.2668,0.4874,0.1424,0.0944
9,WEEKDAY,12,0.0000,1.2288,0.3690,0.0612,0.2116,0.0000,1.1532,0.4349,0.2632,0.4863,0.1422,0.0942
9,WEEKDAY,13,0.0000,1.2751,0.3721,0.0613,0.2091,0.0000,1.1377,0.3891,0.2486,0.4720,0.1393,0.0916
9,WEEKDAY,14,0.0000,1.3002,0.3713,0.0599,0.2033,0.0000,1.0539,0.2884,0.2363,0.4233,0.1293,0.0826
9,WEEKDAY,15,0.0000,1.2916,0.3692,0.0656,0.1986,0.0000,0.9848,0.2558,0.2204,0.3720,0.1188,0.0732
9,WEEKDAY,16,0.0000,1.2460,0.3546,0.0707,0.1931,0.0000,0.7857,0.2373,0.1983,0.3153,0.1066,0.0627
9,WEEKDAY,17,0.0000,1.1664,0.3225,0.0646,0.1874,0.0000,0.7430,0.2022,0.1772,0.2361,0.0890,0.0480
9,WEEKDAY,18,0.0000,1.0768,0.3033,0.0526,0.1820,0.4201,0.6987,0.1518,0.1607,0.1509,0.0693,0.0321
9,WEEKDAY,19,0.0000,0.9623,0.2926,0.0462,0.1760,0.4201,0.6604,0.0995,0.1477,0.1041,0.0568,0.0232
9,WEEKDAY,20,0.0000,0.8506,0.2717,0.0395,0.1731,0.4201,0.5336,0.0839,0.1334,0.0975,0.0489,0.0212
9,WEEKDAY,21,0.0000,0.7431,0.2543,0.0252,0.1716,0.4201,0.4131,0.0742,0.1100,0.0975,0.0399,0.0202
9,WEEKDAY,22,0.0000,0.6109,0.2376,0.0076,0.1706,0.4201,0.3529,0.0588,0.0895,0.0975,0.0289,0.0189
9,WEEKDAY,23,0.0000,0.5496,0.2376,0.0008,0.1698,0.4201,0.3529,0.0440,0.0807,0.0975,0.0240,0.0184
9,SATURDAY,0,0.0000,0.5026,0.2376,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SATURDAY,1,0.0000,0.4655,0.2376,0.0000,0.1696,0.4201,0.3529,0.0416,0.0796,0.0975,0.0234,0.0183
9,SATURDAY,2,0.0000,0.4330,0.2376,0.0002,0.1696,0.4201,0.3529,0.0431,0.0798,0.0975,0.0234,0.0183
9,SATURDAY,3,0.0000,0.3633,0.2376,0.0024,0.1696,0.3223,0.3529,0.0478,0.0817,0.0975,0.0240,0.0184
9,SATURDAY,4,0.0000,0.3447,0.2376,0.0092,0.1698,0.3223,0.3529,0.0530,0.0855,0.0975,0.0255,0.0185
9,SATURDAY,5,0.0000,0.2995,0.2277,0.0122,0.1700,0.3223,0.6842,0.0589,0.0916,0.0975,0.0282,0.0188
9,SATURDAY,6,0.0000,0.3548,0.2450,0.0125,0.1702,0.0000,0.7745,0.0638,0.0991,0.0975,0.0312,0.0192
9,SATURDAY,7,0.0000,0.4863,0.2700,0.0120,0.1703,0.0000,0.8046,0.0675,0.1028,0.0975,0.0327,0.0194
9,SATURDAY,8,0.0000,0.6492,0.3068,0.0118,0.1706,0.0000,0.8046,0.0701,0.1038,0.0975,0.0331,0.0194
9,SATURDAY,9,0.0000,0.8115,0.3313,0.0123,0.1707,0.0000,0.8046,0.0713,0.1039,0.0975,0.0332,0.0194
9,SATURDAY,10,0.0000,0.9339,0.3473,0.0131,0.1707,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
9,SATURDAY,11,0.0000,1.0201,0.3498,0.0132,0.1709,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
9,SATURDAY,12,0.0000,1.1140,0.3515,0.0122,0.1709,0.0000,0.8046,0.0715,0.1038,0.0975,0.0332,0.0194
9,SATURDAY,13,0.0000,1.1722,0.3593,0.0116,0.1710,0.0000,0.8046,0.0706,0.1023,0.0975,0.0329,0.0194
9,SATURDAY,14,0.0000,1.1775,0.3582,0.0121,0.1710,0.0000,0.8046,0.0653,0.0986,0.0975,0.0320,0.0193
9,SATURDAY,15,0.0000,1.1286,0.3429,0.0154,0.1707,0.0000,0.8046,0.0584,0.0952,0.0975,0.0302,0.0191
9,SATURDAY,16,0.0000,1.0898,0.3052,0.0160,0.1705,0.0000,0.6540,0.0532,0.0907,0.0975,0.0272,0.0187
9,SATURDAY,17,0.0000,1.0152,0.2792,0.0129,0.1702,0.0000,0.6540,0.0481,0.0839,0.0975,0.0247,0.0185
9,SATURDAY,18,0.0000,0.8237,0.2376,0.0114,0.1701,0.4201,0.6540,0.0433,0.0801,0.0975,0.0235,0.0183
9,SATURDAY,19,0.0098,0.7254,0.2376,0.0095,0.1700,0.4201,0.6540,0.0416,0.0796,0.0975,0.0234,0.0183
9,SATURDAY,20,0.0000,0.6648,0.2376,0.0059,0.1698,0.4201,0.5336,0.0415,0.0796,0.0975,0.0234,0.0183
9,SATURDAY,21,0.0000,0.6140,0.2376,0.0015,0.1698,0.4201,0.4131,0.0415,0.0796,0.0975,0.0234,0.0183
9,SATURDAY,22,0.0000,0.5549,0.2376,0.0001,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SATURDAY,23,0.0000,0.2572,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,0,0.0000,0.2530,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,1,0.0000,0.2197,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,2,0.0000,0.1992,0.1312,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,3,0.0000,0.1247,0.1216,0.0000,0.1695,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,4,0.0000,0.1208,0.1312,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,5,0.0000,0.1129,0.1216,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,6,0.0000,0.1150,0.1312,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,7,0.0055,0.2104,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,8,0.0000,0.2695,0.1408,0.0000,0.1699,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,9,0.0000,0.3443,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,10,0.0000,0.4055,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,11,0.0000,0.4582,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,12,0.0000,0.4953,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,13,0.0000,0.5387,0.1408,0.0000,0.1703,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,14,0.0000,0.5554,0.1408,0.0000,0.1704,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,15,0.0000,0.5578,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,16,0.0000,0.5423,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,17,0.0000,0.5094,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,18,0.0000,0.4637,0.1408,0.0000,0.1700,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,19,0.0000,0.4106,0.1408,0.0000,0.1700,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,20,0.0000,0.3714,0.1408,0.0000,0.1698,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,21,0.0000,0.3381,0.1408,0.0000,0.1698,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,22,0.0000,0.2972,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,SUNDAY,23,0.0000,0.4508,0.2182,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,0,0.0000,0.3846,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,1,0.0000,0.3427,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,2,0.0000,0.3014,0.1408,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,3,0.0000,0.2970,0.1408,0.0000,0.1695,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,4,0.0000,0.2577,0.1408,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,5,0.0000,0.2425,0.1408,0.0000,0.1696,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,6,0.0000,0.2375,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,7,0.0000,0.3432,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,8,0.0000,0.4401,0.1408,0.0000,0.1699,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,9,0.0000,0.5384,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,10,0.0000,0.5994,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,11,0.0000,0.6525,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,12,0.0000,0.7072,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,13,0.0000,0.7236,0.1408,0.0000,0.1703,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,14,0.0000,0.7315,0.1408,0.0000,0.1704,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,15,0.0000,0.7332,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,16,0.0000,0.7227,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,17,0.0000,0.6994,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,18,0.0000,0.6397,0.1408,0.0000,0.1700,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,19,0.0000,0.6119,0.1408,0.0000,0.1700,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,20,0.0000,0.5577,0.1408,0.0000,0.1698,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,21,0.0000,0.5125,0.1408,0.0000,0.1698,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,22,0.0000,0.4604,0.1408,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
9,HOLIDAY,23,0.0000,0.7537,0.2376,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,WEEKDAY,0,0.0016,0.0996,0.2063,0.0002,0.1696,0.4201,0.3543,0.0447,0.0803,0.1006,0.0241,0.0189
10,WEEKDAY,1,0.0040,0.0855,0.2084,0.0010,0.1707,0.4201,0.3634,0.0617,0.0835,0.1197,0.0279,0.0224
10,WEEKDAY,2,0.0110,0.0744,0.2147,0.0045,0.1727,0.4201,0.3807,0.0882,0.0896,0.1470,0.0338,0.0274
10,WEEKDAY,3,0.0154,0.0648,0.2167,0.0176,0.1760,0.3393,0.4039,0.1233,0.1004,0.1804,0.0425,0.0338
10,WEEKDAY,4,0.0193,0.1140,0.2292,0.0446,0.1811,0.3223,0.4429,0.1670,0.1172,0.2246,0.0551,0.0423
10,WEEKDAY,5,0.0106,0.1047,0.2385,0.0600,0.1882,0.3223,0.7852,0.2197,0.1424,0.2901,0.0736,0.0549
10,WEEKDAY,6,0.0093,0.1406,0.2394,0.0618,0.1963,0.0561,0.9871,0.2862,0.1855,0.3929,0.1030,0.0747
10,WEEKDAY,7,0.0037,0.2359,0.2452,0.0591,0.2036,0.0000,1.0970,0.3634,0.2342,0.4593,0.1289,0.0884
10,WEEKDAY,8,0.0011,0.4409,0.2596,0.0603,0.2086,0.0000,1.1427,0.4252,0.2606,0.4828,0.1401,0.0934
10,WEEKDAY,9,0.0000,0.5440,0.2841,0.0640,0.2110,0.0000,1.1525,0.4489,0.2666,0.4871,0.1423,0.0943
10,WEEKDAY,10,0.0000,0.6554,0.3075,0.0659,0.2116,0.0000,1.1533,0.4530,0.2671,0.4874,0.1424,0.0944
10,WEEKDAY,11,0.0000,0.7312,0.3165,0.0650,0.2118,0.0000,1.1533,0.4514,0.2669,0.4874,0.1424,0.0944
10,WEEKDAY,12,0.0000,0.7988,0.3230,0.0619,0.2115,0.0000,1.1532,0.4377,0.2639,0.4865,0.1422,0.0942
10,WEEKDAY,13,0.0000,0.8534,0.3333,0.0613,0.2093,0.0000,1.1404,0.3988,0.2512,0.4745,0.1398,0.0920
10,WEEKDAY,14,0.0000,0.8677,0.3316,0.0601,0.2041,0.0000,1.0685,0.3061,0.2384,0.4318,0.1310,0.0842
10,WEEKDAY,15,0.0000,0.8525,0.3188,0.0646,0.1993,0.0000,0.9968,0.2628,0.2231,0.3809,0.1206,0.0748
10,WEEKDAY,16,0.0000,0.7960,0.2832,0.0698,0.1939,0.0000,0.8204,0.2419,0.2021,0.3251,0.1087,0.0645
10,WEEKDAY,17,0.0000,0.7048,0.2645,0.0657,0.1882,0.2663,0.7504,0.2085,0.1808,0.2499,0.0920,0.0506
10,WEEKDAY,18,0.0000,0.5939,0.2563,0.0547,0.1827,0.4031,0.7064,0.1606,0.1635,0.1657,0.0728,0.0349
10,WEEKDAY,19,0.0000,0.4855,0.2480,0.0473,0.1769,0.4201,0.6671,0.1086,0.1500,0.1123,0.0590,0.0247
10,WEEKDAY,20,0.0000,0.4184,0.2367,0.0406,0.1734,0.4201,0.5557,0.0866,0.1359,0.0986,0.0503,0.0216
10,WEEKDAY,21,0.0012,0.2886,0.2262,0.0277,0.1717,0.4201,0.4341,0.0759,0.1141,0.0975,0.0415,0.0204
10,WEEKDAY,22,0.0005,0.2027,0.2168,0.0107,0.1706,0.4201,0.3634,0.0615,0.0931,0.0975,0.0308,0.0191
10,WEEKDAY,23,0.0013,0.1273,0.2105,0.0020,0.1698,0.4201,0.3529,0.0465,0.0822,0.0975,0.0248,0.0185
10,SATURDAY,0,0.0076,0.1245,0.2016,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SATURDAY,1,0.0089,0.0745,0.2136,0.0000,0.1694,0.4201,0.3529,0.0416,0.0796,0.0975,0.0234,0.0183
10,SATURDAY,2,0.0104,0.0361,0.1896,0.0002,0.1694,0.4201,0.3529,0.0431,0.0798,0.0975,0.0234,0.0183
10,SATURDAY,3,0.0112,0.0000,0.1896,0.0024,0.1695,0.3223,0.3529,0.0478,0.0817,0.0975,0.0240,0.0184
10,SATURDAY,4,0.0178,0.0000,0.1896,0.0092,0.1697,0.3223,0.3529,0.0530,0.0855,0.0975,0.0255,0.0185
10,SATURDAY,5,0.0113,0.0004,0.1897,0.0122,0.1698,0.3223,0.6842,0.0589,0.0916,0.0975,0.0282,0.0188
10,SATURDAY,6,0.0114,0.0012,0.1897,0.0125,0.1700,0.0000,0.7745,0.0638,0.0991,0.0975,0.0312,0.0192
10,SATURDAY,7,0.0039,0.0038,0.2259,0.0120,0.1701,0.0000,0.8046,0.0675,0.1028,0.0975,0.0327,0.0194
10,SATURDAY,8,0.0010,0.2547,0.2456,0.0118,0.1704,0.0000,0.8046,0.0701,0.1038,0.0975,0.0331,0.0194
10,SATURDAY,9,0.0000,0.3653,0.2643,0.0123,0.1704,0.0000,0.8046,0.0713,0.1039,0.0975,0.0332,0.0194
10,SATURDAY,10,0.0000,0.4974,0.2791,0.0131,0.1705,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
10,SATURDAY,11,0.0000,0.6322,0.2874,0.0132,0.1707,0.0000,0.8046,0.0715,0.1039,0.0975,0.0332,0.0194
10,SATURDAY,12,0.0000,0.6893,0.2913,0.0122,0.1707,0.0000,0.8046,0.0715,0.1038,0.0975,0.0332,0.0194
10,SATURDAY,13,0.0000,0.7361,0.3045,0.0116,0.1708,0.0000,0.8046,0.0706,0.1023,0.0975,0.0329,0.0194
10,SATURDAY,14,0.0000,0.7821,0.3037,0.0121,0.1708,0.0000,0.8046,0.0653,0.0986,0.0975,0.0320,0.0193
10,SATURDAY,15,0.0000,0.7755,0.2925,0.0154,0.1705,0.0000,0.8046,0.0584,0.0952,0.0975,0.0302,0.0191
10,SATURDAY,16,0.0000,0.6917,0.2567,0.0160,0.1703,0.0000,0.6540,0.0532,0.0907,0.0975,0.0272,0.0187
10,SATURDAY,17,0.0000,0.6119,0.2473,0.0129,0.1700,0.3223,0.6540,0.0481,0.0839,0.0975,0.0247,0.0185
10,SATURDAY,18,0.0000,0.4550,0.2256,0.0114,0.1699,0.4201,0.6540,0.0433,0.0801,0.0975,0.0235,0.0183
10,SATURDAY,19,0.0000,0.3619,0.2256,0.0095,0.1698,0.4201,0.6540,0.0416,0.0796,0.0975,0.0234,0.0183
10,SATURDAY,20,0.0000,0.3266,0.2256,0.0059,0.1696,0.4201,0.5336,0.0415,0.0796,0.0975,0.0234,0.0183
10,SATURDAY,21,0.0000,0.2926,0.2256,0.0015,0.1696,0.4201,0.4131,0.0415,0.0796,0.0975,0.0234,0.0183
10,SATURDAY,22,0.0010,0.1936,0.2136,0.0001,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SATURDAY,23,0.0000,0.0414,0.1048,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,0,0.0068,0.0669,0.1168,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,1,0.0000,0.0000,0.1048,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,2,0.0000,0.0000,0.0928,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,3,0.0000,0.0000,0.0928,0.0000,0.1694,0.3468,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,4,0.0000,0.0000,0.0928,0.0000,0.1695,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,5,0.0000,0.0000,0.0696,0.0000,0.1695,0.3223,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,6,0.0000,0.0000,0.0928,0.0000,0.1695,0.0806,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,7,0.0000,0.0000,0.1288,0.0000,0.1695,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,8,0.0000,0.0951,0.1408,0.0000,0.1696,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,9,0.0000,0.1636,0.1408,0.0000,0.1697,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,10,0.0000,0.2391,0.1408,0.0000,0.1698,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,11,0.0000,0.2816,0.1408,0.0000,0.1699,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,12,0.0000,0.3202,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,13,0.0000,0.3492,0.1408,0.0000,0.1701,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,14,0.0000,0.3702,0.1408,0.0000,0.1702,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,15,0.0000,0.3616,0.1408,0.0000,0.1701,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,16,0.0000,0.3365,0.1408,0.0000,0.1700,0.0000,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,17,0.0000,0.2928,0.1408,0.0000,0.1699,0.2418,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,18,0.0000,0.2083,0.1288,0.0000,0.1698,0.3957,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,19,0.0000,0.1757,0.1288,0.0000,0.1698,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,20,0.0000,0.1540,0.1288,0.0000,0.1697,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,21,0.0000,0.1340,0.1288,0.0000,0.1696,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,22,0.0000,0.0878,0.1168,0.0000,0.1695,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,SUNDAY,23,0.0000,0.1477,0.1894,0.0000,0.1694,0.4201,0.3529,0.0415,0.0796,0.0975,0.0234,0.0183
10,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
10,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
11,WEEKDAY,0,0.0308,0.0000,0.1505,0.0008,0.1695,0.4201,0.3529,0.0440,0.0807,0.0975,0.0240,0.0184
11,WEEKDAY,1,0.0365,0.0000,0.1505,0.0001,0.1694,0.4201,0.3545,0.0448,0.0802,0.1012,0.0241,0.0190
11,WEEKDAY,2,0.0644,0.0145,0.1750,0.0012,0.1708,0.4201,0.3652,0.0653,0.0842,0.1236,0.0287,0.0231
11,WEEKDAY,3,0.0381,0.0000,0.1847,0.0052,0.1729,0.4201,0.3840,0.0930,0.0907,0.1519,0.0348,0.0283
11,WEEKDAY,4,0.0388,0.0000,0.1847,0.0202,0.1765,0.3223,0.4081,0.1296,0.1024,0.1864,0.0441,0.0349
11,WEEKDAY,5,0.0391,0.0000,0.2224,0.0497,0.1819,0.3223,0.4502,0.1749,0.1203,0.2326,0.0574,0.0438
11,WEEKDAY,6,0.0378,0.0000,0.2376,0.0621,0.1893,0.3223,0.8557,0.2292,0.1471,0.3022,0.0770,0.0572
11,WEEKDAY,7,0.0369,0.0000,0.2376,0.0617,0.1976,0.0000,1.0148,0.2982,0.1936,0.4120,0.1084,0.0784
11,WEEKDAY,8,0.0266,0.0642,0.2377,0.0585,0.2045,0.0000,1.1143,0.3772,0.2428,0.4693,0.1332,0.0904
