Month,Weekend,Hour,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
5,SUNDAY,18,1.1856,0.3345,0.0850,1.8594,1.0054,0.1985,0.7672,0.0627,0.1303,0.3219
5,SUNDAY,19,0.8451,0.2972,0.0709,1.5095,0.9873,0.5430,0.6892,0.0484,0.1103,0.2295
5,SUNDAY,20,0.5535,0.2695,0.0618,0.9593,0.9608,0.5430,0.4780,0.0327,0.0916,0.1251
5,SUNDAY,21,0.2743,0.1945,0.0603,0.4638,0.9454,0.5031,0.3195,0.0195,0.0774,0.0550
5,SUNDAY,22,0.1269,0.1382,0.0615,0.1985,0.9207,0.4979,0.2316,0.0124,0.0694,0.0362
5,SUNDAY,23,0.0722,0.1729,0.0627,0.0802,0.9086,0.4979,0.1756,0.0102,0.0670,0.0345
5,HOLIDAY,0,0.0384,0.1612,0.0630,0.0854,0.9010,0.4979,0.1555,0.0097,0.0658,0.0345
5,HOLIDAY,1,0.0137,0.1448,0.0563,0.1271,0.8939,0.3682,0.1504,0.0094,0.0578,0.0345
5,HOLIDAY,2,0.0122,0.1446,0.0348,0.1713,0.8902,0.3682,0.1258,0.0085,0.0337,0.0345
5,HOLIDAY,3,0.0139,0.1155,0.0287,0.2256,0.8907,0.3682,0.1167,0.0086,0.0170,0.0345
5,HOLIDAY,4,0.0186,0.1253,0.0447,0.3335,0.9068,0.3682,0.1456,0.0115,0.0205,0.0345
5,HOLIDAY,5,0.1333,0.1777,0.0736,0.5370,0.9164,0.0793,0.2163,0.0186,0.0332,0.0416
5,HOLIDAY,6,0.1833,0.1770,0.0960,0.7855,0.9334,0.0560,0.3067,0.0306,0.0497,0.0870
5,HOLIDAY,7,0.3194,0.2255,0.1010,1.1496,0.9531,0.0000,0.4018,0.0456,0.0683,0.1560
5,HOLIDAY,8,0.4398,0.2641,0.1043,1.5353,0.9885,0.0000,0.5355,0.0623,0.0954,0.2446
5,HOLIDAY,9,0.6905,0.3280,0.1130,2.0783,1.0159,0.0000,0.6804,0.0754,0.1340,0.3447
5,HOLIDAY,10,1.0043,0.3486,0.1229,2.3593,1.0328,0.0000,0.8209,0.0884,0.1629,0.4006
5,HOLIDAY,11,1.3024,0.3752,0.1305,2.1823,1.0520,0.0000,0.8482,0.0895,0.1792,0.4119
5,HOLIDAY,12,1.4494,0.3823,0.1330,1.9784,1.0577,0.0000,0.8798,0.0903,0.1929,0.4126
5,HOLIDAY,13,1.3985,0.3779,0.1370,1.8613,1.0746,0.0000,0.8915,0.0904,0.2037,0.4126
5,HOLIDAY,14,1.4437,0.3734,0.1436,1.9463,1.0818,0.0000,0.9067,0.0917,0.2127,0.4126
5,HOLIDAY,15,1.4884,0.3715,0.1473,2.0946,1.0696,0.0560,0.9448,0.0920,0.2180,0.4126
5,HOLIDAY,16,1.4529,0.3735,0.1455,2.3185,1.0624,0.1011,0.9398,0.0910,0.2160,0.4126
5,HOLIDAY,17,1.3443,0.3754,0.1314,2.3839,1.0395,0.1935,0.9286,0.0845,0.2042,0.4083
5,HOLIDAY,18,1.1059,0.3600,0.1090,2.0218,1.0217,0.1985,0.8925,0.0746,0.1825,0.3718
5,HOLIDAY,19,0.7722,0.3234,0.0862,1.5873,1.0016,0.5430,0.8202,0.0600,0.1477,0.2735
5,HOLIDAY,20,0.5119,0.2990,0.0692,1.0249,0.9720,0.5430,0.6414,0.0412,0.1118,0.1548
5,HOLIDAY,21,0.2633,0.2269,0.0614,0.5508,0.9534,0.5031,0.3611,0.0204,0.0841,0.0669
5,HOLIDAY,22,0.1274,0.1922,0.0615,0.2182,0.9260,0.4979,0.2269,0.0126,0.0705,0.0377
5,HOLIDAY,23,0.0660,0.1726,0.0627,0.0854,0.9116,0.4979,0.1796,0.0102,0.0670,0.0345
6,WEEKDAY,0,0.1559,0.1852,0.0536,0.1180,0.9079,0.4979,0.1798,0.0099,0.0661,0.0345
6,WEEKDAY,1,0.0536,0.1564,0.0480,0.1353,0.8996,0.3682,0.1625,0.0094,0.0579,0.0345
6,WEEKDAY,2,0.0376,0.1510,0.0302,0.1713,0.8953,0.3682,0.1316,0.0085,0.0337,0.0345
6,WEEKDAY,3,0.0324,0.1474,0.0257,0.2261,0.8957,0.3682,0.1219,0.0086,0.0171,0.0345
6,WEEKDAY,4,0.0390,0.1509,0.0405,0.3378,0.9119,0.3682,0.1517,0.0115,0.0206,0.0345
6,WEEKDAY,5,0.2083,0.1768,0.0670,0.5521,0.9222,0.0793,0.2242,0.0186,0.0336,0.0416
6,WEEKDAY,6,0.3680,0.2392,0.0875,0.8249,0.9394,0.0560,0.3166,0.0306,0.0514,0.0869
6,WEEKDAY,7,0.6016,0.2705,0.0920,1.2218,0.9617,0.0000,0.4189,0.0457,0.0723,0.1563
6,WEEKDAY,8,0.8579,0.3509,0.0950,1.6523,1.0039,0.0000,0.5892,0.0629,0.1027,0.2517
6,WEEKDAY,9,1.2944,0.3908,0.1026,2.3069,1.0397,0.0000,0.7408,0.0765,0.1449,0.3631
6,WEEKDAY,10,1.7843,0.4181,0.1111,2.7868,1.0648,0.0000,0.9368,0.0902,0.1766,0.4262
6,WEEKDAY,11,2.1484,0.4468,0.1174,2.6579,1.0885,0.0000,0.9769,0.0916,0.1938,0.4390
6,WEEKDAY,12,2.3375,0.4559,0.1192,2.4088,1.0949,0.0000,0.9885,0.0924,0.2075,0.4398
6,WEEKDAY,13,2.2861,0.4520,0.1225,2.2450,1.1099,0.0000,1.0003,0.0923,0.2180,0.4398
6,WEEKDAY,14,2.3551,0.4510,0.1283,2.1242,1.1108,0.0000,1.0145,0.0931,0.2259,0.4398
6,WEEKDAY,15,2.3982,0.4517,0.1315,2.2612,1.0947,0.0560,1.0369,0.0931,0.2307,0.4398
6,WEEKDAY,16,2.4357,0.4561,0.1297,2.6116,1.0858,0.1011,1.0225,0.0918,0.2283,0.4398
6,WEEKDAY,17,2.3541,0.4613,0.1168,2.6193,1.0607,0.1935,1.0032,0.0852,0.2163,0.4366
6,WEEKDAY,18,1.9180,0.4363,0.0962,2.2259,1.0425,0.1985,0.9616,0.0752,0.1939,0.4075
6,WEEKDAY,19,1.3903,0.3907,0.0753,1.8071,1.0195,0.5430,0.8919,0.0611,0.1583,0.3192
6,WEEKDAY,20,0.9946,0.3568,0.0597,1.1581,0.9868,0.5430,0.6809,0.0429,0.1196,0.1949
6,WEEKDAY,21,0.6078,0.2811,0.0524,0.5840,0.9655,0.5031,0.4024,0.0222,0.0882,0.0898
6,WEEKDAY,22,0.3273,0.2328,0.0524,0.2704,0.9361,0.4979,0.2686,0.0138,0.0719,0.0440
6,WEEKDAY,23,0.2159,0.2115,0.0534,0.1213,0.9201,0.4979,0.2246,0.0106,0.0675,0.0351
6,SATURDAY,0,0.1152,0.1774,0.0536,0.1499,0.9102,0.4979,0.2063,0.0101,0.0665,0.0345
6,SATURDAY,1,0.0411,0.1512,0.0480,0.1079,0.9001,0.3682,0.1693,0.0095,0.0580,0.0345
6,SATURDAY,2,0.0233,0.1478,0.0296,0.1328,0.8943,0.3682,0.1262,0.0085,0.0337,0.0345
6,SATURDAY,3,0.0268,0.1423,0.0211,0.2014,0.8937,0.3682,0.1131,0.0082,0.0168,0.0345
6,SATURDAY,4,0.0345,0.1620,0.0285,0.3238,0.9107,0.3682,0.1494,0.0105,0.0199,0.0345
6,SATURDAY,5,0.0833,0.1727,0.0474,0.5569,0.9226,0.0793,0.2304,0.0169,0.0323,0.0416
6,SATURDAY,6,0.2750,0.2147,0.0722,0.8441,0.9400,0.0560,0.3235,0.0283,0.0501,0.0868
6,SATURDAY,7,0.5030,0.2582,0.0905,1.2497,0.9628,0.0000,0.4250,0.0448,0.0723,0.1563
6,SATURDAY,8,0.7294,0.3513,0.0947,1.6855,1.0065,0.0000,0.6036,0.0630,0.1042,0.2532
6,SATURDAY,9,1.0999,0.3898,0.1015,2.3476,1.0436,0.0000,0.7489,0.0767,0.1472,0.3668
6,SATURDAY,10,1.4880,0.4078,0.1111,2.8138,1.0700,0.0000,0.9571,0.0905,0.1794,0.4313
6,SATURDAY,11,1.7445,0.4238,0.1176,2.7282,1.0938,0.0000,0.9987,0.0918,0.1967,0.4445
6,SATURDAY,12,1.9807,0.4380,0.1192,2.4376,1.0992,0.0000,1.0006,0.0924,0.2099,0.4453
6,SATURDAY,13,1.9622,0.4385,0.1250,2.2589,1.1135,0.0000,1.0053,0.0921,0.2199,0.4453
6,SATURDAY,14,2.0313,0.4393,0.1274,2.0680,1.1125,0.0000,1.0089,0.0924,0.2272,0.4453
6,SATURDAY,15,2.0728,0.4402,0.1168,2.1929,1.0957,0.0560,1.0215,0.0913,0.2307,0.4453
6,SATURDAY,16,2.0073,0.4382,0.1033,2.5975,1.0874,0.1011,1.0112,0.0891,0.2277,0.4453
6,SATURDAY,17,1.9928,0.4436,0.0892,2.6617,1.0626,0.1935,0.9989,0.0823,0.2159,0.4423
6,SATURDAY,18,1.6488,0.4282,0.0742,2.3340,1.0450,0.1985,0.9666,0.0731,0.1942,0.4146
6,SATURDAY,19,1.2369,0.3882,0.0613,1.8916,1.0225,0.5430,0.9120,0.0613,0.1596,0.3283
6,SATURDAY,20,0.8645,0.3572,0.0529,1.2380,0.9908,0.5430,0.7247,0.0465,0.1221,0.2030
6,SATURDAY,21,0.5016,0.2791,0.0514,0.6952,0.9697,0.5031,0.4762,0.0279,0.0911,0.0944
6,SATURDAY,22,0.2740,0.2386,0.0524,0.3728,0.9399,0.4979,0.3399,0.0176,0.0737,0.0452
6,SATURDAY,23,0.1389,0.1490,0.0534,0.1741,0.9233,0.4979,0.1820,0.0115,0.0683,0.0352
6,SUNDAY,0,0.1014,0.1187,0.0536,0.0683,0.9053,0.4979,0.1582,0.0097,0.0658,0.0345
6,SUNDAY,1,0.0404,0.0994,0.0480,0.0873,0.8980,0.3682,0.1512,0.0094,0.0578,0.0345
6,SUNDAY,2,0.0313,0.0963,0.0296,0.1292,0.8935,0.3682,0.1211,0.0084,0.0336,0.0345
6,SUNDAY,3,0.0289,0.0984,0.0211,0.1813,0.8930,0.3682,0.1046,0.0081,0.0160,0.0345
6,SUNDAY,4,0.0318,0.0926,0.0285,0.2652,0.9082,0.3682,0.1285,0.0100,0.0181,0.0345
6,SUNDAY,5,0.0543,0.1050,0.0474,0.4131,0.9166,0.0793,0.1934,0.0156,0.0293,0.0399
6,SUNDAY,6,0.3268,0.1888,0.0722,0.5949,0.9304,0.0560,0.2691,0.0270,0.0441,0.0746
6,SUNDAY,7,0.5826,0.2234,0.0905,0.9719,0.9472,0.0000,0.3596,0.0439,0.0603,0.1299
6,SUNDAY,8,0.8205,0.2988,0.0947,1.2989,0.9829,0.0000,0.5172,0.0615,0.0774,0.2140
6,SUNDAY,9,1.2287,0.3329,0.1015,1.8993,1.0115,0.0000,0.6260,0.0750,0.0967,0.3195
6,SUNDAY,10,1.6309,0.3490,0.1111,2.3637,1.0347,0.0000,0.7440,0.0810,0.1139,0.3810
6,SUNDAY,11,1.9641,0.3699,0.1176,2.2948,1.0576,0.0000,0.8022,0.0826,0.1271,0.3938
6,SUNDAY,12,2.1725,0.3857,0.1192,2.0828,1.0633,0.0000,0.8073,0.0834,0.1404,0.3946
6,SUNDAY,13,2.1117,0.3868,0.1250,1.9140,1.0769,0.0000,0.8139,0.0839,0.1507,0.3946
6,SUNDAY,14,2.1520,0.3866,0.1274,1.6298,1.0760,0.0000,0.8186,0.0842,0.1583,0.3946
6,SUNDAY,15,2.1634,0.3876,0.1168,1.7154,1.0596,0.0560,0.8369,0.0830,0.1620,0.3946
6,SUNDAY,16,2.0962,0.3842,0.1033,2.0965,1.0523,0.1011,0.8295,0.0799,0.1595,0.3946
6,SUNDAY,17,2.0506,0.3881,0.0892,2.1454,1.0296,0.1935,0.8067,0.0729,0.1506,0.3916
6,SUNDAY,18,1.7278,0.3700,0.0742,1.8701,1.0148,0.1985,0.7726,0.0628,0.1369,0.3647
6,SUNDAY,19,1.2497,0.3242,0.0613,1.5202,0.9958,0.5430,0.7015,0.0488,0.1183,0.2843
6,SUNDAY,20,0.8718,0.2887,0.0529,0.9593,0.9681,0.5430,0.4901,0.0331,0.0980,0.1732
6,SUNDAY,21,0.5178,0.2191,0.0514,0.4638,0.9518,0.5031,0.3285,0.0198,0.0807,0.0825
6,SUNDAY,22,0.2678,0.1714,0.0524,0.1985,0.9269,0.4979,0.2359,0.0125,0.0703,0.0437
6,SUNDAY,23,0.1945,0.2030,0.0529,0.0802,0.9155,0.4979,0.1780,0.0102,0.0671,0.0352
6,HOLIDAY,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,10,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,17,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,18,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,21,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,22,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
6,HOLIDAY,23,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
7,WEEKDAY,0,0.2218,0.1949,0.0511,0.1113,0.9118,0.4979,0.1775,0.0098,0.0660,0.0345
7,WEEKDAY,1,0.0941,0.1698,0.0458,0.1336,0.9035,0.3682,0.1627,0.0094,0.0578,0.0345
7,WEEKDAY,2,0.0725,0.1602,0.0289,0.1713,0.8990,0.3682,0.1331,0.0085,0.0337,0.0345
7,WEEKDAY,3,0.0641,0.1589,0.0247,0.2261,0.8995,0.3682,0.1235,0.0086,0.0171,0.0345
7,WEEKDAY,4,0.0616,0.1604,0.0392,0.3378,0.9156,0.3682,0.1534,0.0115,0.0206,0.0345
7,WEEKDAY,5,0.2459,0.1899,0.0648,0.5521,0.9249,0.0793,0.2262,0.0186,0.0336,0.0416
7,WEEKDAY,6,0.4154,0.2417,0.0846,0.8249,0.9413,0.0560,0.3190,0.0306,0.0514,0.0867
7,WEEKDAY,7,0.6597,0.2776,0.0890,1.2215,0.9635,0.0000,0.4208,0.0457,0.0723,0.1566
7,WEEKDAY,8,0.9317,0.3579,0.0919,1.6510,1.0058,0.0000,0.5901,0.0629,0.1037,0.2589
7,WEEKDAY,9,1.4209,0.3953,0.0992,2.3022,1.0420,0.0000,0.7417,0.0765,0.1475,0.3815
7,WEEKDAY,10,1.9430,0.4246,0.1074,2.7849,1.0674,0.0000,0.9358,0.0902,0.1802,0.4517
7,WEEKDAY,11,2.3591,0.4544,0.1133,2.6544,1.0916,0.0000,0.9755,0.0915,0.1977,0.4662
7,WEEKDAY,12,2.5930,0.4656,0.1150,2.4093,1.0984,0.0000,0.9878,0.0924,0.2114,0.4671
7,WEEKDAY,13,2.5604,0.4635,0.1180,2.2485,1.1137,0.0000,0.9996,0.0923,0.2219,0.4671
7,WEEKDAY,14,2.6493,0.4620,0.1236,2.1309,1.1150,0.0000,1.0138,0.0931,0.2299,0.4671
7,WEEKDAY,15,2.6984,0.4636,0.1267,2.2679,1.0988,0.0560,1.0367,0.0931,0.2347,0.4671
7,WEEKDAY,16,2.7379,0.4690,0.1250,2.6128,1.0898,0.1011,1.0224,0.0918,0.2323,0.4671
7,WEEKDAY,17,2.6472,0.4740,0.1124,2.6209,1.0646,0.1935,1.0037,0.0852,0.2209,0.4650
7,WEEKDAY,18,2.1728,0.4476,0.0925,2.2278,1.0466,0.1985,0.9641,0.0754,0.1991,0.4431
7,WEEKDAY,19,1.5903,0.4002,0.0722,1.8082,1.0239,0.5430,0.8997,0.0614,0.1647,0.3649
7,WEEKDAY,20,1.1768,0.3635,0.0571,1.1528,0.9909,0.5430,0.6879,0.0431,0.1248,0.2350
7,WEEKDAY,21,0.7669,0.2901,0.0500,0.5782,0.9694,0.5031,0.4047,0.0223,0.0909,0.1127
7,WEEKDAY,22,0.4398,0.2491,0.0499,0.2600,0.9400,0.4979,0.2657,0.0137,0.0726,0.0502
7,WEEKDAY,23,0.2891,0.2225,0.0508,0.1140,0.9241,0.4979,0.2187,0.0105,0.0675,0.0357
7,SATURDAY,0,0.2159,0.2124,0.0511,0.1499,0.9142,0.4979,0.2077,0.0101,0.0665,0.0345
7,SATURDAY,1,0.0778,0.1668,0.0458,0.1079,0.9041,0.3682,0.1707,0.0095,0.0580,0.0345
7,SATURDAY,2,0.0505,0.1522,0.0283,0.1328,0.8981,0.3682,0.1276,0.0085,0.0337,0.0345
7,SATURDAY,3,0.0472,0.1542,0.0203,0.2014,0.8976,0.3682,0.1146,0.0082,0.0168,0.0345
7,SATURDAY,4,0.0562,0.1698,0.0275,0.3238,0.9145,0.3682,0.1508,0.0105,0.0199,0.0345
7,SATURDAY,5,0.1112,0.1799,0.0459,0.5569,0.9253,0.0793,0.2318,0.0169,0.0323,0.0416
7,SATURDAY,6,0.3513,0.2282,0.0699,0.8441,0.9419,0.0560,0.3249,0.0283,0.0501,0.0867
7,SATURDAY,7,0.6076,0.2779,0.0876,1.2497,0.9646,0.0000,0.4262,0.0448,0.0724,0.1566
7,SATURDAY,8,0.8967,0.3639,0.0916,1.6855,1.0085,0.0000,0.6050,0.0630,0.1052,0.2589
7,SATURDAY,9,1.3976,0.4009,0.0981,2.3476,1.0463,0.0000,0.7503,0.0767,0.1494,0.3815
7,SATURDAY,10,1.9476,0.4277,0.1074,2.8209,1.0733,0.0000,0.9585,0.0905,0.1825,0.4517
7,SATURDAY,11,2.3459,0.4489,0.1135,2.7353,1.0977,0.0000,1.0002,0.0918,0.2001,0.4662
7,SATURDAY,12,2.6886,0.4661,0.1150,2.4448,1.1036,0.0000,1.0020,0.0924,0.2132,0.4671
7,SATURDAY,13,2.6975,0.4707,0.1205,2.2660,1.1180,0.0000,1.0068,0.0921,0.2232,0.4671
7,SATURDAY,14,2.7653,0.4716,0.1228,2.0751,1.1172,0.0000,1.0104,0.0924,0.2305,0.4671
7,SATURDAY,15,2.7765,0.4718,0.1125,2.2001,1.1002,0.0560,1.0229,0.0913,0.2340,0.4671
7,SATURDAY,16,2.7207,0.4679,0.0993,2.6046,1.0917,0.1011,1.0127,0.0891,0.2312,0.4671
7,SATURDAY,17,2.5943,0.4715,0.0857,2.6688,1.0667,0.1935,1.0009,0.0823,0.2198,0.4650
7,SATURDAY,18,2.2092,0.4543,0.0712,2.3411,1.0495,0.1985,0.9701,0.0732,0.1986,0.4431
7,SATURDAY,19,1.6509,0.4163,0.0587,1.8987,1.0270,0.5430,0.9201,0.0616,0.1650,0.3649
7,SATURDAY,20,1.2557,0.3797,0.0505,1.2380,0.9951,0.5430,0.7327,0.0468,0.1264,0.2350
7,SATURDAY,21,0.8167,0.2976,0.0490,0.6952,0.9738,0.5031,0.4821,0.0281,0.0933,0.1127
7,SATURDAY,22,0.5180,0.2738,0.0499,0.3728,0.9439,0.4979,0.3427,0.0177,0.0743,0.0502
7,SATURDAY,23,0.2549,0.1805,0.0509,0.1741,0.9274,0.4979,0.1836,0.0115,0.0684,0.0357
7,SUNDAY,0,0.1674,0.1305,0.0511,0.0683,0.9093,0.4979,0.1596,0.0097,0.0658,0.0345
7,SUNDAY,1,0.0555,0.1129,0.0458,0.0873,0.9019,0.3682,0.1526,0.0094,0.0578,0.0345
7,SUNDAY,2,0.0429,0.1013,0.0283,0.1292,0.8973,0.3682,0.1225,0.0084,0.0336,0.0345
7,SUNDAY,3,0.0394,0.0997,0.0203,0.1813,0.8968,0.3682,0.1060,0.0081,0.0160,0.0345
7,SUNDAY,4,0.0405,0.1053,0.0275,0.2652,0.9119,0.3682,0.1299,0.0100,0.0181,0.0345
7,SUNDAY,5,0.0574,0.1139,0.0459,0.4131,0.9193,0.0793,0.1949,0.0156,0.0293,0.0399
7,SUNDAY,6,0.3385,0.1788,0.0699,0.5949,0.9323,0.0560,0.2705,0.0270,0.0441,0.0745
7,SUNDAY,7,0.6074,0.2385,0.0876,0.9719,0.9489,0.0000,0.3608,0.0438,0.0603,0.1302
7,SUNDAY,8,0.8341,0.2973,0.0916,1.2989,0.9849,0.0000,0.5185,0.0615,0.0783,0.2197
7,SUNDAY,9,1.2718,0.3341,0.0981,1.8993,1.0142,0.0000,0.6274,0.0750,0.0989,0.3343
7,SUNDAY,10,1.6464,0.3516,0.1074,2.3780,1.0380,0.0000,0.7455,0.0810,0.1169,0.4014
7,SUNDAY,11,1.9852,0.3719,0.1135,2.3091,1.0615,0.0000,0.8037,0.0826,0.1304,0.4155
7,SUNDAY,12,2.2296,0.3869,0.1150,2.0899,1.0677,0.0000,0.8088,0.0834,0.1437,0.4164
7,SUNDAY,13,2.2112,0.3906,0.1205,1.9212,1.0814,0.0000,0.8153,0.0839,0.1541,0.4164
7,SUNDAY,14,2.2822,0.3926,0.1228,1.6370,1.0808,0.0000,0.8200,0.0842,0.1616,0.4164
7,SUNDAY,15,2.3168,0.3957,0.1125,1.7225,1.0641,0.0560,0.8383,0.0830,0.1653,0.4164
7,SUNDAY,16,2.2320,0.3920,0.0993,2.1037,1.0566,0.1011,0.8310,0.0799,0.1629,0.4164
7,SUNDAY,17,2.1789,0.3962,0.0857,2.1525,1.0338,0.1935,0.8087,0.0730,0.1545,0.4143
7,SUNDAY,18,1.8347,0.3771,0.0712,1.8772,1.0192,0.1985,0.7761,0.0630,0.1413,0.3932
7,SUNDAY,19,1.3244,0.3307,0.0587,1.5274,1.0004,0.5430,0.7097,0.0491,0.1236,0.3209
7,SUNDAY,20,0.9247,0.2907,0.0505,0.9593,0.9724,0.5430,0.4982,0.0334,0.1023,0.2053
7,SUNDAY,21,0.5387,0.2200,0.0490,0.4638,0.9559,0.5031,0.3344,0.0200,0.0830,0.1008
7,SUNDAY,22,0.2765,0.1856,0.0499,0.1985,0.9310,0.4979,0.2387,0.0125,0.0709,0.0487
7,SUNDAY,23,0.1920,0.2176,0.0509,0.0802,0.9188,0.4979,0.1795,0.0102,0.0671,0.0357
7,HOLIDAY,0,0.1459,0.1752,0.0511,0.0600,0.9093,0.4979,0.1531,0.0097,0.0658,0.0345
7,HOLIDAY,1,0.0588,0.1505,0.0458,0.0575,0.9014,0.3682,0.1420,0.0094,0.0578,0.0345
7,HOLIDAY,2,0.0457,0.1501,0.0289,0.0549,0.8963,0.3682,0.1080,0.0085,0.0337,0.0345
7,HOLIDAY,3,0.0469,0.1504,0.0247,0.0743,0.8952,0.3682,0.0851,0.0086,0.0170,0.0345
7,HOLIDAY,4,0.0519,0.1569,0.0392,0.1539,0.9100,0.3682,0.1021,0.0115,0.0205,0.0345
7,HOLIDAY,5,0.0991,0.1780,0.0648,0.3419,0.9185,0.0793,0.1673,0.0186,0.0331,0.0416
7,HOLIDAY,6,0.3063,0.2388,0.0846,0.5948,0.9338,0.0560,0.2477,0.0306,0.0492,0.0867
7,HOLIDAY,7,0.5278,0.2919,0.0890,0.9532,0.9526,0.0000,0.3274,0.0454,0.0675,0.1566
7,HOLIDAY,8,0.7440,0.3189,0.0919,1.3326,0.9885,0.0000,0.4623,0.0618,0.0966,0.2589
7,HOLIDAY,9,1.1031,0.3472,0.0992,1.8407,1.0189,0.0000,0.5623,0.0749,0.1388,0.3815
7,HOLIDAY,10,1.5350,0.3692,0.1074,2.1603,1.0420,0.0000,0.7436,0.0884,0.1707,0.4517
7,HOLIDAY,11,1.8309,0.3922,0.1133,2.0608,1.0659,0.0000,0.7733,0.0898,0.1882,0.4662
7,HOLIDAY,12,2.0567,0.4024,0.1150,1.9045,1.0735,0.0000,0.7920,0.0906,0.2019,0.4671
7,HOLIDAY,13,2.1168,0.4061,0.1180,1.8320,1.0892,0.0000,0.8168,0.0905,0.2123,0.4671
7,HOLIDAY,14,2.2283,0.4054,0.1236,1.9547,1.0901,0.0000,0.8431,0.0911,0.2200,0.4671
7,HOLIDAY,15,2.2050,0.4070,0.1267,2.1179,1.0748,0.0560,0.8710,0.0912,0.2249,0.4671
7,HOLIDAY,16,2.2157,0.4094,0.1250,2.2796,1.0678,0.1011,0.8673,0.0901,0.2231,0.4671
7,HOLIDAY,17,2.1290,0.4106,0.1124,2.2347,1.0449,0.1935,0.8573,0.0837,0.2123,0.4650
7,HOLIDAY,18,1.7195,0.3875,0.0925,1.8209,1.0298,0.1985,0.8253,0.0740,0.1918,0.4431
7,HOLIDAY,19,1.2006,0.3391,0.0722,1.4493,1.0105,0.5430,0.7681,0.0600,0.1597,0.3649
7,HOLIDAY,20,0.8812,0.3075,0.0571,0.8888,0.9802,0.5430,0.6110,0.0414,0.1217,0.2350
7,HOLIDAY,21,0.5563,0.2688,0.0500,0.4490,0.9611,0.5031,0.3500,0.0206,0.0892,0.1127
7,HOLIDAY,22,0.2620,0.2313,0.0499,0.1909,0.9338,0.4979,0.2275,0.0126,0.0718,0.0502
7,HOLIDAY,23,0.1904,0.1997,0.0509,0.0682,0.9199,0.4979,0.2586,0.0102,0.0671,0.0357
8,WEEKDAY,0,0.2346,0.2012,0.0503,0.1225,0.9133,0.4979,0.1842,0.0099,0.0661,0.0345
8,WEEKDAY,1,0.0942,0.1674,0.0451,0.1364,0.9047,0.3682,0.1653,0.0094,0.0579,0.0345
8,WEEKDAY,2,0.0713,0.1577,0.0285,0.1713,0.9002,0.3682,0.1335,0.0085,0.0337,0.0345
8,WEEKDAY,3,0.0590,0.1537,0.0246,0.2261,0.9006,0.3682,0.1237,0.0086,0.0171,0.0345
